instruction_id,conversation_id,utterance,label
auto-repair-appt-1,dlg-06677282-59e2-4f04-a2b9-e40ccfd723d0,Could you make an appointment for me to get my car into Intelligent Auto Solutions?,auto-repair-appt
auto-repair-appt-1,dlg-067b8a05-cff8-4e68-8dc1-1bcd6a8033e6,Get me an appointment to get my truck fixed please.,auto-repair-appt
auto-repair-appt-1,dlg-068d45eb-6f2f-46c2-a4f8-22352613fb87,"Hello, I need to schedule an auto appointment",auto-repair-appt
auto-repair-appt-1,dlg-069f776b-5ac5-49bb-bd6b-f92fe104c7a1,I'm having car trouble. Call a repair shop and make an appointment.,auto-repair-appt
auto-repair-appt-1,dlg-06ece8e4-7ea1-4779-9f63-6292e3a3da4a,I need to book an appointment at Intelligent Auto Solutions for my car.,auto-repair-appt
auto-repair-appt-1,dlg-078a0f20-4efc-4dde-b8c1-fbbd2d80e29d,I need you to call Intelligent Auto Solutions. I need an appointment for an oil change.,auto-repair-appt
auto-repair-appt-1,dlg-078a64c4-ce1d-4520-9df4-9773b132634c,"Hello, I need to set an appointment with the Intelligent Auto Solutions for my car.",auto-repair-appt
auto-repair-appt-1,dlg-079aca33-7c4f-4b74-b93a-d62895244927,I need an appointment at Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-07af3b88-d13d-4be8-96ca-a5eeeaf33132,My car is making a funny noise. Can you schedule an appointment with an auto repair shop,auto-repair-appt
auto-repair-appt-1,dlg-08084b2b-5545-4879-81ea-5dbb66d984be,I need to have my car serviced tomorrow.,auto-repair-appt
auto-repair-appt-1,dlg-0849d228-93f2-4a4e-a132-3dcd74893a8a,"Hello, I need to book an appointment for an auto repair shop.",auto-repair-appt
auto-repair-appt-1,dlg-09344f45-d7ba-46ac-a77b-9d36498e8394,I would like to schedule an appointment to get my car's brakes checked.,auto-repair-appt
auto-repair-appt-1,dlg-09439fb0-4c74-4854-85be-28d27e42d039,hi i need to make an appointment for my car,auto-repair-appt
auto-repair-appt-1,dlg-095a3497-1c72-4a94-9310-2af6994b2527,"Jannet, I need you to set up an appointment to have my car taken into Intelligent Auto Solutions, please.",auto-repair-appt
auto-repair-appt-1,dlg-098045f4-f66a-48d4-8d87-f4ea4d6e290f,Hey I need to schedule an appointment with intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-09a49e35-bf29-4b80-9daf-fbcee15f9ee9,"Hi, I have a car trouble...I need to take it to the shop to have it looked at.",auto-repair-appt
auto-repair-appt-1,dlg-09b0d053-ab19-4159-8bf2-0ba1eb796b76,"hey my lovely assistant, i need you to make me an appointment for my car please!",auto-repair-appt
auto-repair-appt-1,dlg-09dbcedb-b7c5-48d2-9375-ce7379944b1a,"Hello, I need to get my car into the shop",auto-repair-appt
auto-repair-appt-1,dlg-09ed00ca-c928-4246-9f08-66469848bf21,Hi Ashley. Can you do me a favor and log onto Intelligent Auto Solutions booking page?,auto-repair-appt
auto-repair-appt-1,dlg-09fb1625-dbdc-42de-962a-57a5828e64c5,Call Intelligent Auto Solutions and schedule a repair estimate appointment.,auto-repair-appt
auto-repair-appt-1,dlg-0a247c2b-5018-4cc0-852c-fb359eb42fbf,"I want to make a reservation at ""Intelligent Auto Solutions"".",auto-repair-appt
auto-repair-appt-1,dlg-0a3d0752-f82c-497a-8284-267298dc1c01,"Good morning! Can you help me, I am driving and my car is making this crazy clicking sound. Can you make me an appointment?",auto-repair-appt
auto-repair-appt-1,dlg-0a5950bb-43fe-4659-a078-587c41b202cc,I need to book an appointment with Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-0a946609-9910-4a57-a4c4-3b445a716409,"Hi, Shelley. Can you make an appointment with Intelligent Auto Solutions for me, please?",auto-repair-appt
auto-repair-appt-1,dlg-0ad1e838-cba6-47ff-96b3-77345b4a3eea,My car is acting up,auto-repair-appt
auto-repair-appt-1,dlg-0afd4663-d3de-4913-8a1b-2e496b0eea85,"Hi, please book me an appointment with Intelligent Auto Solutions to get my oil change and tires rotated.",auto-repair-appt
auto-repair-appt-1,dlg-0b2b719b-2463-4131-b703-0dcacf7a10ed,I'd like to make an appointment for my car at Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-0b5443a8-2c7c-4c88-80e9-140dc381a552,"Hey, I'm looking to get my car into the shop",auto-repair-appt
auto-repair-appt-1,dlg-0c587bd8-9661-4143-8e33-da74f70008b0,"Hi, it’s me. I’m having car trouble.",auto-repair-appt
auto-repair-appt-1,dlg-0d1a15db-113e-4a0e-8171-6ffa9c97321f,"hey, can you schedule an appointment to repair my car?",auto-repair-appt
auto-repair-appt-1,dlg-0d27bdd5-3737-4535-bb4f-d9a9b4c7583a,"Hi, can you do me a favor since I am driving, and there is a number I cannot pull up?",auto-repair-appt
auto-repair-appt-1,dlg-0d96895c-6e28-4ac1-aade-2be3298ef82d,There's something wrong with my car. Can you schedule an appointment to have it looked at?,auto-repair-appt
auto-repair-appt-1,dlg-0db8af6b-ef20-44ad-9882-ada675b8015b,"Hi, I want an appointment at Intelligent Auto Solutions",auto-repair-appt
auto-repair-appt-1,dlg-0f3a34da-7171-42eb-a8ff-b8f413edc8ce,Hello Google! I need to make an appointment with Intelligent Auto Solutions to have my car repaired.,auto-repair-appt
auto-repair-appt-1,dlg-0f9fb69c-918e-4228-85fc-a1bd31a415d6,"Hey Sara, my car is starting to act up. I need you to find me a mechanic near home.",auto-repair-appt
auto-repair-appt-1,dlg-0ff7cbe4-fc7f-4f30-b6f2-7da93a0af154,I need an appointment setup with Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-104a729a-c5bd-4587-bc82-da613c962f3c,Hi. I need to make an appointment for my car at an auto repair shop called Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-107954f5-6e0a-4b36-8279-424fc3fde000,I need to make a car appointment at 9am.,auto-repair-appt
auto-repair-appt-1,dlg-10fb0afa-5e48-4b75-881f-124138c0e5ef,"Hi, I need to schedule an appointment for my car",auto-repair-appt
auto-repair-appt-1,dlg-111874cb-a1a4-4143-873f-2fb728059863,Hey. Will you please make an appointment with Intelligent Auto Solutions for my Versa. I'm having some issues with it.,auto-repair-appt
auto-repair-appt-1,dlg-11420a73-4d5d-40fd-92c8-f82726766dee,"Hi, can you schedule an appointment at Intelligent Auto Solutions?",auto-repair-appt
auto-repair-appt-1,dlg-1159c3cf-a50e-4482-ad7b-eb6045802ee9,"Hey, Assistant. I want to bring my car into Intelligent Auto Solutions",auto-repair-appt
auto-repair-appt-1,dlg-11927019-e380-4146-bd1b-4d2470f2f8bf,Can you find me the nearest Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-11b0e2fb-d0b3-4779-9918-2f79c9828a19,Hi. I need to have you get online and help me schedule an appointment for my car to be checked out. Somethings wrong with it.,auto-repair-appt
auto-repair-appt-1,dlg-11ca1ec0-86a5-46c5-a479-6cdea4076ac2,hi i would like to make an appointment,auto-repair-appt
auto-repair-appt-1,dlg-125a5da5-18dd-428a-956a-05d8c69dce25,I need to bring my car in immediately.,auto-repair-appt
auto-repair-appt-1,dlg-129ba6ca-444f-4f84-abef-a56b8a6f709e,Hi! I'm driving back from the airport and my truck is pulling hard to the right.,auto-repair-appt
auto-repair-appt-1,dlg-12c6ab8c-1c67-4ca6-845f-a36bad1a1659,I NEED TO MAKE TO GET MY OIL DOING.,auto-repair-appt
auto-repair-appt-1,dlg-12c898ed-10f0-4dd7-8348-04c3fdb472af,"Hey, my van is making that funny noise again, I think we need to get it looked at.",auto-repair-appt
auto-repair-appt-1,dlg-12c8c14a-0232-4077-91b1-6be8bd13e315,Hi I am having car issues,auto-repair-appt
auto-repair-appt-1,dlg-12eae674-b7a8-474d-b25f-d1f0151c6b06,"Hello, can you help me schedule an appointment for my car?",auto-repair-appt
auto-repair-appt-1,dlg-136f95ec-e309-4246-a6d9-2b4e8beaba7f,Hi I would like to book an appointment with an auto repair shop called Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-141adb0d-eb74-40e8-b100-29f73fcd1d25,I need to schedule an appointment for transmission service,auto-repair-appt
auto-repair-appt-1,dlg-143a5137-960f-4908-a4f8-56dbdd40609e,Hello? I need to fix my car ASAP.,auto-repair-appt
auto-repair-appt-1,dlg-14425678-4539-41af-946f-c8d87a34fb5f,"Good morning. I hope you are well. As I am driving, I want to ask if you can call Intelligent Auto Solutions for me?",auto-repair-appt
auto-repair-appt-1,dlg-14ad06d3-e090-44da-940c-fb263cb64e34,"Hi, can you please schedule an appointment for me to bring my car into intelligent auto solutions?",auto-repair-appt
auto-repair-appt-1,dlg-14ae5e92-5083-4bc0-b743-cc3e88a7befb,"Hey Lori I'm driving to a meeting right now, can you schedule a car appointment for me at Intelligent Auto Solutions?",auto-repair-appt
auto-repair-appt-1,dlg-14d2c830-8b66-4465-ab0f-b3f59c4c2a33,make an appointment at Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-14e5ec42-50b3-46f6-892e-16b576edff7a,I need to schedule an appointment with Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-15113258-5a92-4078-bf91-38cf244bfe6e,Id like to schedule and appointment to have my brakes and oil changed.,auto-repair-appt
auto-repair-appt-1,dlg-152e3844-fc25-486d-8c77-0099d779cbe6,Please book an appoinment for my car at the nearest Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-15be4271-3ab6-4d5d-86fa-1b64dc5b3fd8,"Hi Jim, could you send my car in for a tune up? Its kind of sluggish.",auto-repair-appt
auto-repair-appt-1,dlg-15d14511-ec51-4a4a-8a74-599c519dc9d2,"My car has issues, can you arrange to get it into the shop?",auto-repair-appt
auto-repair-appt-1,dlg-15edb33d-181d-4046-8e21-834d6aaec451,Need to schedule an appointment for my car.,auto-repair-appt
auto-repair-appt-1,dlg-16056783-9a8e-429a-b952-91d32bcde984,"Okay Google, can you book me an appointment at Intelligent Auto Solutions?",auto-repair-appt
auto-repair-appt-1,dlg-165d6468-f93b-4f81-b54b-d720b10dcfa3,"Steven, can you get me an appointment to get my car seen?",auto-repair-appt
auto-repair-appt-1,dlg-1671146d-10be-460d-9f3a-ecb758f8078c,I need to have my car checked. ,auto-repair-appt
auto-repair-appt-1,dlg-1676c692-e75b-43ee-852d-f62abca57b87,Hi. I'd like to book an appointment for my car at an auto repair shop called Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-168113ca-5dd8-4781-9f41-6a5d9a0fa8eb,Nancy I need an appointment at the shop to get my car fixed.,auto-repair-appt
auto-repair-appt-1,dlg-169a66dc-4b43-4877-b3db-cb54f89a41e9,"Hi, I'm driving about three miles outside of town and my car is making strange noises",auto-repair-appt
auto-repair-appt-1,dlg-16a72fae-9a9d-4394-8a7e-1167a408fbf9,Please book me an appointment for Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-1722dd95-5a9c-44b2-ba23-fe093727d65b,Hi. I'm having some car troubles and need to book an appointment.,auto-repair-appt
auto-repair-appt-1,dlg-17355105-6294-478b-95c8-287d9f4de8f6,"Hey there, I want you to make an online appointment at Intelligent Auto Solutions for my car.",auto-repair-appt
auto-repair-appt-1,dlg-17420eb9-65ab-46ae-9e6b-f0031d415ea7,Can you make an appointment for me at Intelligent Auto Solutions?,auto-repair-appt
auto-repair-appt-1,dlg-1767613a-3350-4000-a1a3-9fb8094f9a55,I need to bring my car to the mechanic,auto-repair-appt
auto-repair-appt-1,dlg-17aaa808-b62a-45bb-9717-f2d60f78d56a,"Melinda, I am on my way to my 10am appointment and my car is making a noise",auto-repair-appt
auto-repair-appt-1,dlg-1815f9df-4a8d-4e82-ae24-d3bb7d76243a,I'm having problems with my car and need to bring it in,auto-repair-appt
auto-repair-appt-1,dlg-18725d09-fede-4f27-9195-c576bf28e4ed,"Hi, I'd like to make an appointment to have my car fixed.",auto-repair-appt
auto-repair-appt-1,dlg-18acfc51-5974-4215-9abc-e90961a13b88,"Hi, I have an emergency and need to have my car looked at",auto-repair-appt
auto-repair-appt-1,dlg-18b91783-ea95-492f-9cbc-4ed3628fe63a,"Hello, i need you to call and chedule me an appointment for my car..",auto-repair-appt
auto-repair-appt-1,dlg-18bc21cc-6778-4e00-bcd0-0cdee20f0d6e,"Hello, I am having some problems with my car. ",auto-repair-appt
auto-repair-appt-1,dlg-19aa97d8-2b54-4a07-a937-5d9cc792bbc3,I need to schedule a car repair at intelligent auto solutionss,auto-repair-appt
auto-repair-appt-1,dlg-19bbdd7f-9e12-4a04-94a7-b4e224c79fc4,"Help, I need to make an appointment to have my car looked at.",auto-repair-appt
auto-repair-appt-1,dlg-19ed885d-3e79-4ef4-a9f2-2ffd02a1d808,"Hi, I need you to setup a appointment at a automechanic.",auto-repair-appt
auto-repair-appt-1,dlg-1a3de44d-114c-4dfa-87bc-ffb6bd23ae2a,"Hey Tom, I'm driving to my 12 o'clock appointment and I need you to book me an appointment for the car at Intelligent Auto Solutions",auto-repair-appt
auto-repair-appt-1,dlg-1a7bdd96-95d5-4b3a-a720-a2ecbae703eb,I'd like too schedule an appoint for my car.,auto-repair-appt
auto-repair-appt-1,dlg-1a8188d1-ac4d-429d-9cf1-a7e3bc81d9ba,I need to schedule with Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-1a9e57e0-7616-44d1-8a02-266aaa3b57c8,Hey. I need you to set me up an appointment at Intelligent Auto Solutions for tomorrow morning please.,auto-repair-appt
auto-repair-appt-1,dlg-1b5d22c6-7755-4364-bbd1-61530a28f1e1,"Hello, I think I need to make an appointment with Intelligent Auto Solutions.",auto-repair-appt
auto-repair-appt-1,dlg-1c124f8e-db5d-4c3d-948e-cd1f5030a87c,"hello Amy, I need to book an appointment to get my car checked out.",auto-repair-appt
auto-repair-appt-1,dlg-1c4dad3e-f9b9-4dfe-be88-fd43d88cc167,I need to make an appointment at Intelligent Auto Solutions repair shop.,auto-repair-appt
auto-repair-appt-1,dlg-1cb967b1-3aef-43b2-a5f2-0407bf29d42f,I need to schedule a repair for my car at Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-1ce9b799-23a7-4da2-8195-a78ed63d9a65,"Hey Kim, Can you call Intelligent Auto Solutions to get my car fixed? Im driving and cant go online right now.",auto-repair-appt
auto-repair-appt-1,dlg-1d74e400-8f7e-493a-b5b2-abfd6bc80f86,Can you make me an appointment to have my car looked at,auto-repair-appt
auto-repair-appt-1,dlg-1dd9830f-cc62-4afd-a40e-5967628eb56a,"Hi, I'm driving right now and my truck is pulling pretty hard to the right.",auto-repair-appt
auto-repair-appt-1,dlg-1df021cf-857e-40e1-bdc4-dc5e073b2219,"Hi, I am interested in setting an appointment to get my car looked at.",auto-repair-appt
auto-repair-appt-1,dlg-1e954022-dafa-4290-bc19-13749c30b5df,I am in dire need of a car appointment !!,auto-repair-appt
auto-repair-appt-1,dlg-1ee24ab5-ce88-4d66-a41a-7258e8682dc0,Hey Jan I need you to book an appointment at the shop for my car for me.,auto-repair-appt
auto-repair-appt-1,dlg-1eec7ca7-2281-47a9-a477-44b5218abf9d,"Hi, can you give me a hand setting up an appointment to bring my car in to see a mechanic.",auto-repair-appt
auto-repair-appt-1,dlg-1f94d9a4-30d4-4e5a-a4af-bd80f813f1f1,my car is messed up. you need to sort me out.,auto-repair-appt
auto-repair-appt-1,dlg-1fe13650-486b-4849-9174-fb44a2bbf602,"Hi, I need to book an appointment for an oil change, please.",auto-repair-appt
auto-repair-appt-1,dlg-1ff1817f-7a66-46d1-b340-99dd22ec5d0b,Something is wrong with my car. I need to have it looked at.,auto-repair-appt
auto-repair-appt-1,dlg-1ff31a92-768b-4a23-b477-029a8cb358d7,HEY. CAN YOU SCHEDULE AN APPOINTMENT FOR ME?,auto-repair-appt
auto-repair-appt-1,dlg-200482b2-cbdb-49e0-b84a-d60d5135099f,I need a favor. Will you please set me up an appointment at the mechanic shop called Intelligent Auto Solutions?,auto-repair-appt
auto-repair-appt-1,dlg-202a05ef-c14b-4686-9a8b-a9d91949f444,Can you find out about a car repair appointment for me at Intelligent Auto Solutions?,auto-repair-appt
auto-repair-appt-1,dlg-203edcf7-f6cc-4dfe-a836-f380e8ee0480,My car keeps overheating when it idles - can you book an appointment to get my car fixed?,auto-repair-appt
auto-repair-appt-1,dlg-2043f34f-0896-4836-a893-d8f204da46fc,could you make an appointment at an Intelligent Auto Solutions?,auto-repair-appt
auto-repair-appt-1,dlg-209792a9-1891-4673-aea0-1cd40c50be27,Hey can you schedule an appointment for my car?,auto-repair-appt
auto-repair-appt-1,dlg-20b97e53-ca8a-4df0-b770-bd6798cdd02c,"Hey, I need to get my car looked at.",auto-repair-appt
auto-repair-appt-1,dlg-2160790c-1cb6-4c99-90d4-e56b06b9b6a0,"Hello Jackson, what's up? I need you to book an appointment for the next 3 hours, I'm in a tunnel and I have one of the deflated tires",auto-repair-appt
auto-repair-appt-1,dlg-2176b69a-28de-4155-9aa6-ce0ec705af92,I need to bring my car in and have someone take a look at it. I feel a slight loss in power and want to have someone check it out.,auto-repair-appt
auto-repair-appt-1,dlg-21890843-f16a-4a24-8391-e803ccc59f51,Hi! I need to schedule an appointment to take my car in; can you help me?,auto-repair-appt
auto-repair-appt-1,dlg-219b7944-1626-4b10-b7c9-7aa2b58a1944,hey its jeff do you mind making me an appointment at Intelligent Auto Solutions for me?,auto-repair-appt
auto-repair-appt-1,dlg-229484cf-c3aa-48ef-ae29-020753787b8d,I need to schedule an appointment for my car.,auto-repair-appt
auto-repair-appt-1,dlg-22aec629-7af0-4068-a5d1-27823cc7533a,"Hi, I need to book an appointment for my car.",auto-repair-appt
auto-repair-appt-1,dlg-22d87f2f-583e-4364-b097-00330e4cee79,"Hello Google, please make me an appointment with Intelligent Auto Solutions. My car is leaking oil since my last appointment, so it is quite urgent.",auto-repair-appt
auto-repair-appt-1,dlg-2350d8c0-54b3-4df3-b51d-35d75f702bef,I really need to get my car in to get serviced at Intelligent Auto Solution,auto-repair-appt
auto-repair-appt-1,dlg-2397d361-35e6-46f6-b6c2-c0f8c185bd94,"Hi, this is super short notice, but I need an appointment for my car today. It's overdue for an oil change and tire rotation.",auto-repair-appt
auto-repair-appt-1,dlg-23e7cdea-f4e6-40b0-9ed1-9b5f1a38102e,"Hi, can you call the auto repair shop for me please?",auto-repair-appt
auto-repair-appt-1,dlg-23f3acd6-b8bb-4653-aa03-8d42a1a1d53f,I need to find an auto repair shop,auto-repair-appt
auto-repair-appt-1,dlg-242a2a4a-8369-4d41-bc5c-34a597790989,I need to schedule an appointment for my car at Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-2453c125-a936-401d-9489-7e538b952564,I need you to schedule a car appointment for me ASAP. I'm having serious car issues right now.,auto-repair-appt
auto-repair-appt-1,dlg-246286dc-ff72-4fc1-b2e7-d1621710eca2,Hi I have a car issue,auto-repair-appt
auto-repair-appt-1,dlg-248d428c-6f20-4ada-8616-076d9e55213d,"Hey assistant. I'm driving, so I need you to make an appointment for me.",auto-repair-appt
auto-repair-appt-1,dlg-24abce5e-79c9-48bf-a4eb-6ad69ceafccc,Hi! Do you have a minute to help me schedule an appointment for my car?,auto-repair-appt
auto-repair-appt-1,dlg-25081e31-2510-4b38-8a26-5c132b91ca81,"Hi, Jenna, I have to make an appointment for servicing my car.",auto-repair-appt
auto-repair-appt-1,dlg-2535c3e9-ebb4-49c5-8260-2080153e1d9d,"Hey there, I need to take my car to the shop again, can you get an appointment scheduled?",auto-repair-appt
auto-repair-appt-1,dlg-25a4ab0a-29f2-4d8a-b5df-570a773b7701,I need to get an appointment for my car asap,auto-repair-appt
auto-repair-appt-1,dlg-265e8747-20ea-49c3-870b-5925349548e1,I need to make an appointment for someone to look at my brakes.,auto-repair-appt
auto-repair-appt-1,dlg-27566e19-6405-4c98-89a3-0c86409e6ac8,I would like to schedule for my car to get checked at Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-2782c4b2-1d7e-43d6-8992-9acca8f5f7e2,"Hello, I am calling to schedule an appointment for my car",auto-repair-appt
auto-repair-appt-1,dlg-278c1964-6935-4897-8a9a-fdce0fc67f86,"Hi, Levi, I'm having some car trouble, can you help me book an appointment?",auto-repair-appt
auto-repair-appt-1,dlg-2796b66a-412d-4c64-acb6-ebd6b91bf306,"Hello PA, can you get me to Intelligent Auto Solutions",auto-repair-appt
auto-repair-appt-1,dlg-27bd0c60-ba4f-46d6-8d4c-304ee38eb996,I need a car repair appointment made.,auto-repair-appt
auto-repair-appt-1,dlg-27f3c1fc-d617-4bf1-ba74-e60447783e96,"Hey, I need to book an appointment for my car at Intelligent Auto Solutions",auto-repair-appt
auto-repair-appt-1,dlg-285b678e-61d8-41f8-86e9-500730cd9eb4,"Hello, I think I need to schedule ANOTHER appointment for my car.",auto-repair-appt
auto-repair-appt-1,dlg-285bd629-9712-40f5-857a-00ee1e2ea5d0,I need to make an appointment for my car.,auto-repair-appt
auto-repair-appt-1,dlg-286b9ef9-19be-4408-9813-5077495c6e15,I'd like to schedule an appointment for my car at Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-28c440f6-6120-4cbc-b45e-fd26eedaecb6,"Hi, can you book me an appointment at Intelligent Auto Solutions?",auto-repair-appt
auto-repair-appt-1,dlg-2940a813-ed94-44ae-9aa0-8898a06ffc52,Hey! I need to go to the auto shop. My car keeps acting like it's going to cut off when I'm waiting at a stop light. Can you help me out? I'm driving right now.,auto-repair-appt
auto-repair-appt-1,dlg-29aebabe-8ace-48ae-be53-a106bba5c83e,"Hi Ben, could you schedule my car to get serviced. It has been sluggish and has been making weird noises.",auto-repair-appt
auto-repair-appt-1,dlg-29f37e32-23e0-4f19-aab7-916a40861608,"Hi, I need to get my car checked out.",auto-repair-appt
auto-repair-appt-1,dlg-2a818e2c-b6e8-4a6d-990c-3dae5eeba36f,I want to take my car in to Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-2b3646b0-dbc6-4aab-be14-7f3b66fba6db,I need to get an appointment to get my car fixed.,auto-repair-appt
auto-repair-appt-1,dlg-2c1fe5ec-26ef-4296-8525-d2dde53004ce,I need to schedule to bring my car for repair.,auto-repair-appt
auto-repair-appt-1,dlg-2ca5cefc-df56-406d-aefd-43b51138a884,"Hello, I am having car trouble.",auto-repair-appt
auto-repair-appt-1,dlg-2d4ce3a1-0224-4680-b822-eba783978347,"Hello, I need to have my vehicle serviced.",auto-repair-appt
auto-repair-appt-1,dlg-2d51cd4d-718e-4c7c-aa15-9f3a7e34e05d,Can you make me an appointment with Intelligent Auto Solution?,auto-repair-appt
auto-repair-appt-1,dlg-2deb7cce-7d0b-4f4e-ac51-1f52d65752af,Please make an appointment for service at Intelligent Auto Solutions,auto-repair-appt
auto-repair-appt-1,dlg-2df23d9a-58c7-4e65-a3ce-6ed58f49d852,Call Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-2ee81c91-cad5-459e-b392-deae16bf6bef,I need to get my car in tomorrow for repair.,auto-repair-appt
auto-repair-appt-1,dlg-2f06494a-98c3-4857-b550-36fde11a3b00,I want to schedule an appointment for a car repair at Intelligent Auto Solutions.,auto-repair-appt
auto-repair-appt-1,dlg-2f0c7171-3cc9-4f47-aeca-a1ef93e4a6b3,I need to set an appointment to get a check up for my car. ,auto-repair-appt
auto-repair-appt-1,dlg-2f2a9912-19fc-48c7-99b5-141bec8231b4,"Hey John (assistant), I am currently driving and wondering if you can schedule my car in for an appointment. ",auto-repair-appt
auto-repair-appt-1,dlg-2f436572-181e-4cb3-b05f-946c3f8f0d42,I need to set up an appointment for a car inspection as soon as possible,auto-repair-appt
auto-repair-appt-1,dlg-2f85376d-e5ad-45c4-a512-a9fad1716782,"Hi, are you busy? Great, I need you to call Intelligent Auto Solutions and get me a time to bring in my car.",auto-repair-appt
auto-repair-appt-1,dlg-2f92dd4c-439f-4117-aee4-5eb4b958e798,My sunroof is not opening right I need an appointment to get it fixed,auto-repair-appt
auto-repair-appt-1,dlg-2fa48791-d2c6-4840-973b-ef2250ac08c5,Gail I need your help. can you schedule an appointment at Intelligent Auto Solutions for my car,auto-repair-appt
auto-repair-appt-1,dlg-301ac020-7f86-4b33-9d47-cb81390d480a,"Hi Liz, I'm having problems with my car.",auto-repair-appt
auto-repair-appt-1,dlg-301d881b-db5c-4ea8-bdcc-e578ce8a7194,Can I schedule a car appointment?,auto-repair-appt
auto-repair-appt-1,dlg-303a6bc3-8bfe-491f-9c0c-dde880cd468a,"Hi, I need to set up an appointment for my car?",auto-repair-appt
auto-repair-appt-1,dlg-304071c9-6301-4328-ac45-564167a18163,Can I bring my car in?,auto-repair-appt
auto-repair-appt-1,dlg-3096d032-1edb-4a1b-99da-ee380bcba0c4,I need some auto service,auto-repair-appt
