instruction_id,conversation_id,utterance,label
coffee-ordering-1,dlg-08bf9ad6-ea07-4d34-86cd-52c981ffaa2b,"Jen, can you order a drink at the Starbucks on Sawmill Road?",coffee-order
coffee-ordering-1,dlg-08dd03c3-6480-497b-a197-0b170e9c9ec1,"Hi Cortney. I am super busy in the office today, can you place an order for me at Starbucks.",coffee-order
coffee-ordering-2,dlg-0916fc22-deb1-4c88-82b6-88085770f606,Would you mind picking me up a coffee while you're out?,coffee-order
coffee-ordering-2,dlg-0917c6c7-7e37-412e-9366-b2eb3206652c,"I would like to order something from Starbucks to have on the way home, can you put in an order for me?",coffee-order
coffee-ordering-1,dlg-092b8d32-c5ce-424d-bae1-92be2ac9c9ee,"Hello, can you put in a starbucks order for me?",coffee-order
coffee-ordering-1,dlg-095371de-71d9-40c5-ad28-d2566a8ed74e,"Hey Martha, are you anywhere near the Starbucks on County Road 42 in Burnsville by the Chick Fil-A?",coffee-order
coffee-ordering-2,dlg-095f4ffd-1270-4b17-b57f-7de7cfc72604,Hey Sara can you order me a coffee from Starbucks please?,coffee-order
coffee-ordering-2,dlg-0989f644-db74-452e-97b6-f1377fae0ae4,I'd like to order a drink from Starbucks,coffee-order
coffee-ordering-2,dlg-0a2868e0-8167-4b6c-ae4c-d38ddc8f8f88,Hello I would like to order a drink from Starbucks.,coffee-order
coffee-ordering-2,dlg-0a2c86de-4749-4c2d-84a0-0ef17161795d,Order me a drink from Starbucks.,coffee-order
coffee-ordering-1,dlg-0a2dcaaf-1cc8-4fc6-a648-26de2ba7f8cb,"Good afternoon, will you be able to order me a drink from Starbucks?",coffee-order
coffee-ordering-1,dlg-0a34fabf-f1fd-4eba-9d6b-4fbd776c489d,"Hi, can you order me a drink from Starbucks on Speedway and Pantano, in Tucson, Az, please?",coffee-order
coffee-ordering-2,dlg-0abe6242-61a9-4bcd-be34-132d69ffe677,"Hi, I'd like to get a latte?",coffee-order
coffee-ordering-2,dlg-0ac8a064-bff4-4668-b950-633ed7343323,I need coffee!,coffee-order
coffee-ordering-1,dlg-0b25ca67-0155-4b7a-8e86-d510be85d161,I want a grande Caramel Cloud Macchiato from Starbucks,coffee-order
coffee-ordering-1,dlg-0b559cad-1d74-452a-90e6-ad1dc2e9e3ad,"Hi Jenny, can you order a coffee for me, please.",coffee-order
coffee-ordering-1,dlg-0b616e5e-97bd-416b-bb10-bbd47d516b9e,I'd like to order a coffee from Starbucks.,coffee-order
coffee-ordering-2,dlg-0c6ecb19-7407-4519-a168-9f084491ead2,Can you order me a latte from Starbucks?,coffee-order
coffee-ordering-1,dlg-0c8786cc-17c2-4b12-9a5f-64f3405eea28,"Emma, can you get me a frappucino from starbucks?",coffee-order
coffee-ordering-1,dlg-0c911e9b-e499-4c59-bcd2-61a7ad2f06db,Hey could you order a drink for me from Starbucks?,coffee-order
coffee-ordering-1,dlg-0ca4a417-58ae-4173-a942-91f6ccef5444,"Hey Google, can you place coffee order for pickup?I will pick up on the way ",coffee-order
coffee-ordering-1,dlg-0d05f127-2ed4-4ad8-8e40-fc18af13c600,I would like a coffee drink from starbucks,coffee-order
coffee-ordering-1,dlg-0d2be9ea-4d29-449f-ab6a-3ade03d3d464,Will you please order me a drink from Starbucks?,coffee-order
coffee-ordering-1,dlg-0d49facf-d37c-428d-9a7c-4b8c0a218154,Can you get a coffee from Peet's for me?,coffee-order
coffee-ordering-2,dlg-0d4a8a88-60a9-4b29-826a-b59286d30f37,"Hi, can you order me a coffee from Starbucks?",coffee-order
coffee-ordering-2,dlg-0dc873fd-e324-4d5f-8c00-a470e09ba78a,"Cindy, can you order me a iced cinamon coffee latte",coffee-order
coffee-ordering-1,dlg-0e0f63c4-0896-446a-a548-c1696483bd4c,Can I have a cafe mocha tall with extra mocha and whip cream,coffee-order
coffee-ordering-1,dlg-0e29cf22-e67f-471a-8f39-7115ef4268ec,"Hi there! Need a coffee fix--black and white mocha from Starbucks, please. ",coffee-order
coffee-ordering-1,dlg-0e2a2f34-797b-44b0-9b9e-0ab189a9dd52,I'd like to order a drink from Starbucks.,coffee-order
coffee-ordering-1,dlg-0e5362e3-6e3e-4b68-96be-7b05ff45508c,"Hello, could you order me a drink from the Starbucks on 22nd and South in Philadelphia?",coffee-order
coffee-ordering-2,dlg-0e8f02a9-c71f-4e58-a0ef-bc03847b619f,"Good morning assistant, I need to order some coffee from Starbucks.",coffee-order
coffee-ordering-2,dlg-0ea1dec5-b057-4686-a48c-6469954c0275,Can you get me a caramel machiado upside down?,coffee-order
coffee-ordering-1,dlg-0ec4ac74-0ff0-41d5-90b6-2e42b4ff5365,"Hey Joe, do you have time to order some coffee for me?",coffee-order
coffee-ordering-2,dlg-0edc0e1f-8ce6-44d0-828a-b804bd345446,Can I have a Venti Sized Cappuccino?`,coffee-order
coffee-ordering-2,dlg-0eddca9a-bfe0-4b70-aa3f-48c53d111bb9,"Hey Sarah, can you order me a flat white from Starbucks before coming back to the office?",coffee-order
coffee-ordering-1,dlg-0f2d4e4f-7a80-421b-801b-ebaf4db599c6,"Hello, I want to order a coffee from Starbucks",coffee-order
coffee-ordering-1,dlg-0f3aa9da-3da2-40d9-bb01-cb78573771e9,"Hi, hope you're morning is going well. Can you pick up coffee on you way into work today?",coffee-order
coffee-ordering-1,dlg-0f51cfbb-8b64-479e-89c2-3a7979d6ea71,I'd like to place an order for a drink at Starbucks.,coffee-order
coffee-ordering-2,dlg-1002d064-c6e3-488d-86e7-c37d52ad0e9e,"Heather, can you please place an order for a drink from the Starbucks that is located on 1518 Pat Booker Road?",coffee-order
coffee-ordering-1,dlg-105f7bf6-9a7e-4868-a488-fb9eb76d2999,"Hi Alexa, please help me buy a good cup of coffee",coffee-order
coffee-ordering-2,dlg-10795297-5463-43a6-8365-f748cad866a7,"Hi Karen, Can you order me a coffee from Starbucks?",coffee-order
coffee-ordering-1,dlg-108ae97c-4cbc-4e5f-aa38-eab30125eaad,Would you get a coffee order ready for pick up for me?,coffee-order
coffee-ordering-2,dlg-10fa6e64-20b6-4cac-9c33-f77eef7becf0,I need you to order me a Caffè Mocha from Starbucks please,coffee-order
coffee-ordering-1,dlg-111feb1c-664d-418f-8372-2b5e8442ca1b,"Assistant, I want to order a coffee from Peet's",coffee-order
coffee-ordering-2,dlg-112a5a69-86bd-449f-8b10-f6157a61a2da,"I would like a frappuccino blended coffee, please.",coffee-order
coffee-ordering-2,dlg-1149a7a4-72f2-46e1-9309-66f4f2f10f80,"Assistant, can you order a coffee for me from Peets?",coffee-order
coffee-ordering-1,dlg-11fb27ba-29a8-4473-99a2-1c754ec9ca4a,"I would like to place an order at the Starbucks on 188th St. in Fresh Meadows, NY.",coffee-order
coffee-ordering-2,dlg-123dbd1e-1f4e-425c-a16f-939326e8452f,I like to order a caramel macchiato,coffee-order
coffee-ordering-1,dlg-12e8f987-4d41-41e7-b1b8-f4b98d3d5b1f,I'd like to order a couple of drinks at Starbucks.,coffee-order
coffee-ordering-2,dlg-12fcdd05-f77a-48ce-b001-497612a3d789,I want to place a coffee order for pickup at the Starbucks located on Avenue M.,coffee-order
coffee-ordering-2,dlg-133962c1-9e88-4e5b-b057-3bdafb58837b,"Hi, can you order coffee for me?",coffee-order
coffee-ordering-1,dlg-13664ddc-daff-4c59-81ce-430bd354cac0,Hi I wanna make a coffee order,coffee-order
coffee-ordering-1,dlg-13917c11-2d3a-4703-9391-a3d96b631a13,"Hey, I need you to get me a coffee, please.",coffee-order
coffee-ordering-1,dlg-13a9edfb-8ace-495f-b10f-8f208a6e51d5,"Hey doll, I need a Venti White Mocha from Starbucks.",coffee-order
coffee-ordering-1,dlg-13e9f271-4ddd-40de-880f-d15669cb1c3e,I would like to order a Cafe Latte from Starbucks.,coffee-order
coffee-ordering-2,dlg-14109497-4467-4c6e-a413-9b0aca59c248,I'm looking to order a coffee from Starbucks,coffee-order
coffee-ordering-1,dlg-14182289-abb5-478e-bb85-d6af2ee5267d,"Hey Donna, can you order me a coffee?",coffee-order
coffee-ordering-1,dlg-14256b46-6399-4d9c-806c-b5b115a5f2da,I would like to order coffee,coffee-order
coffee-ordering-1,dlg-14598d48-63bb-4962-bae3-f83f7a178b05,Could you please order me some coffee from Starbucks?,coffee-order
coffee-ordering-1,dlg-148a07ae-b9c6-4ee3-bfe0-1eeaae094bb8,Hey! Could you pick up a latte for me from peets?,coffee-order
coffee-ordering-2,dlg-14cbbf5a-841f-4b44-8e9c-b93c9eb67711,"Hello, I would like for you to pick me up a coffee on the way back to the office.",coffee-order
coffee-ordering-1,dlg-14e6d71e-c465-435e-aae4-b461d864b58f,"Hey, can you go on a coffee run to Starbucks for me?",coffee-order
coffee-ordering-1,dlg-14fc8eef-0a47-4be9-86e8-cd4adda2197c,Lise can you go get us some coffee from Starbucks pleasw,coffee-order
coffee-ordering-1,dlg-1515f774-5fb1-4e8d-95d1-e83ca62c5d6b,I will like a Cinnamon Cloud Macchiato,coffee-order
coffee-ordering-2,dlg-1523afb7-b106-49a5-8d2d-031227d87b77,"Hey, I need an Americano from starbucks before my meeting.",coffee-order
coffee-ordering-1,dlg-1593e480-39e3-424d-baca-1974e4da3e52,"Hello Amber, how are you today? I would like you to order me a Venti Iced Latte from Starbucks on University, Avenue in Charlottesville. Will you do that for me?",coffee-order
coffee-ordering-1,dlg-15b033dd-11dd-43c4-b854-a56cf013008c,I would like to order a drink from Starbucks,coffee-order
coffee-ordering-1,dlg-15f55b3e-7966-44c6-aa4f-6b6afb9beda6,I would like to order a coffee from Starbucks,coffee-order
coffee-ordering-2,dlg-15f7f2f8-5336-45b8-ab7d-afc97445147f,I would like you to pick up an iced coffee from Starbucks,coffee-order
coffee-ordering-2,dlg-160bacce-c892-40fb-b966-3ee8a46b6944,I need to order some coffee from Starbucks,coffee-order
coffee-ordering-1,dlg-1627c6df-ba14-4cf9-86be-149464ea967d,I would like to order a drink from Peets,coffee-order
coffee-ordering-1,dlg-16291129-c51a-45cf-bf0f-7ce14af58468,I'd like you to order me a coffee please. ,coffee-order
coffee-ordering-1,dlg-166d40a5-9794-4217-b4bc-3629ada6ac1a,"Hey, I need you to order me a starbucks coffee.",coffee-order
coffee-ordering-2,dlg-168a9761-4e42-4eef-9822-5f9d02be68b9,I need you to do a Starbucks order for me.,coffee-order
coffee-ordering-1,dlg-16de8d45-1be5-404f-a38a-0347d954e14a,I want you to order me a coffee from Starbucks.,coffee-order
coffee-ordering-1,dlg-1712b42c-0c32-4e38-8a90-9536c513cc54,Can you get me an order from Starbucks set to pick up on my way home?,coffee-order
coffee-ordering-1,dlg-1734255b-c2dd-4b59-b9ae-f37353b0713e,"Hi Bill, can you please order a coffee for me from Starbucks.",coffee-order
coffee-ordering-1,dlg-176f2e40-86f8-4e7b-8b49-36ce09b963c4,"Hi, I would like to order a coffee drink please",coffee-order
coffee-ordering-2,dlg-18706f19-0c52-49ba-b4b9-1009838e0ffd,Hi. I want to get a coffee. Can you give me a hand?,coffee-order
coffee-ordering-1,dlg-187a1471-b59c-4bc1-bf01-7342b733f6b4,Hello I need you to place a order for me from Starbucks for a Frappuccino please.,coffee-order
coffee-ordering-2,dlg-18a72c1c-c062-4055-a70e-727fe7ff34a5,I want a coffee from starbucks,coffee-order
coffee-ordering-2,dlg-193dcb9e-a8c4-4738-8f7d-e36a34d85aa8,"Hello, can I get a Caramel Mocchiato",coffee-order
coffee-ordering-1,dlg-199136b9-85bc-4e43-922b-bb95360f8cab,"Hi, Ben, How are you? I was wondering if you could place an order for me at Starbucks?",coffee-order
coffee-ordering-1,dlg-1a53075d-4847-498f-9145-1c5720242a28,Hello I will like to order a Caramel Macchiato,coffee-order
coffee-ordering-2,dlg-1ba64273-a53e-4b68-a366-6083c5b74f29,"Hi, I want to order a coffee to pick up please.",coffee-order
coffee-ordering-1,dlg-1bd2b047-42c6-4f6a-bb64-cf78ada2f9e8,I'd like to order a coffee drink from Starbucks coffee,coffee-order
coffee-ordering-1,dlg-1bf371ff-e4af-41d7-9915-6d71861bcc94,"Hi, I would like a drink from Peets please.",coffee-order
coffee-ordering-2,dlg-1c0af1fa-39e8-4fe4-9a4e-aebdb4f18465,"Hi, I'd like to order a tall cafe grande latte",coffee-order
coffee-ordering-2,dlg-1c14fc2e-6712-4a36-8afa-a066d5c3f30b,"Hello, I would like to order a coffee from Starbucks? ",coffee-order
coffee-ordering-1,dlg-1c24c8ba-e8b8-4545-b705-0b802335c295,I would like to order a coffee,coffee-order
coffee-ordering-2,dlg-1c5e0840-7637-43e4-a6e8-e47538d84ff5,Hi there. Can I get you to swing by and get me a coffee on the way back to the house please? ,coffee-order
coffee-ordering-1,dlg-1c728a20-4099-40a6-aa5c-0186a3350b2d,I would like to order an Iced Caffe Mocha,coffee-order
coffee-ordering-1,dlg-1d0b0fe1-74b0-4af2-a91d-33bad93184d2,"Hi, can you get me a coffee from Starbucks?",coffee-order
coffee-ordering-1,dlg-1d0c55cd-9bc0-4605-85e2-0723200d4e1b,"Hi sweetie, can you possibly order me some Starbucks?",coffee-order
coffee-ordering-1,dlg-1d4a8868-5167-43b7-9edc-fa242786a854,"Hi, I want to order a drink from Starbucks please at 400 Civic Ctr, Tulsa, OK.",coffee-order
coffee-ordering-2,dlg-1d585579-f687-4d7f-b19a-720665455a57,I would like to order a coffee from Starbucks.,coffee-order
coffee-ordering-1,dlg-1d5c500f-e110-48d9-9ee7-d7eece6c3ed1,"Hello, I'd like to make a coffee order for your Starbucks, please!",coffee-order
coffee-ordering-2,dlg-1dabca81-a231-4d09-9dd7-d1dfe7c6f98b,Hey can ou pick me up a Coffee?,coffee-order
coffee-ordering-1,dlg-1db7578c-ebc6-465b-a661-328a38f72d33,Hey Susan. Will you order me some coffee for pick up from Starbucks?,coffee-order
coffee-ordering-2,dlg-1de27694-39e6-4cc8-b282-9a3cb4ccbf1d,hi alexa i think i'd like something from peets today,coffee-order
coffee-ordering-2,dlg-1df16674-44bf-4c0b-964f-6eb09cbe69b8,Please order me an iced coffee drink.,coffee-order
coffee-ordering-1,dlg-1e304262-fd39-46b7-92b8-d1161510055c,"Hello, can I get a mocha frappucino with whipped cream.",coffee-order
coffee-ordering-1,dlg-1ecb4883-8606-4ead-b426-9f90658dd402,Hey Buddy. I need to ask you to do something for me this morning.,coffee-order
coffee-ordering-1,dlg-1ed45bf4-7263-4be8-960b-33dbb394aed6,I have you heard anything about the new cherry mocha drink at starbucks?,coffee-order
coffee-ordering-1,dlg-1ef438dd-9f0f-4a80-b959-6b0186ad657f,Good Morning! Can you order me a coffee for pickup at peets?,coffee-order
coffee-ordering-1,dlg-1f6473dc-7b34-4078-b2e0-45ca34d1113e,Hi can you order me a drink from Starbucks please?,coffee-order
coffee-ordering-1,dlg-1f959bc3-e202-4165-80b7-dac88e4ad7e1,"Hi, I would like to order a Starbucks drink please.",coffee-order
coffee-ordering-1,dlg-1fea3a25-ad63-4e2d-b3d4-db487bab5b7e,"Hey Google, can you order me a coffee drink from starbucks?",coffee-order
coffee-ordering-1,dlg-20b13528-7727-4e8c-ac3b-c4765322ec22,Hi. I'd like to order a drink from Starbucks.,coffee-order
coffee-ordering-1,dlg-20d9db60-f878-4ac5-b1d7-0251deae7ad0,i want to order a coffee from starbucks,coffee-order
coffee-ordering-2,dlg-211d4ae0-0dd7-4a20-ac5e-d3249baffc9f,Could you order me an iced cinammon cloud macchiato from Starbucks.,coffee-order
coffee-ordering-2,dlg-21315f48-61c7-4615-b2f8-66e04353d61b,Hey Donna I'm dragging can you order a coffee for me?,coffee-order
coffee-ordering-2,dlg-2140aeaf-a743-46e6-a1b8-bfb7bcdd3133,"Hello, I'd like to order a drink from Starbucks for pick up.",coffee-order
coffee-ordering-2,dlg-214d67a6-a34f-4d36-b91e-a74f24e5d55b,I want to order a drink from starbucks,coffee-order
coffee-ordering-2,dlg-215b406a-ad92-440b-aa4e-17c08a8bcd7a,"Hi, I want a coffee today.",coffee-order
coffee-ordering-1,dlg-21d441f9-d996-4f2a-8027-9360a3165803,"I'd like to place a coffee order for pickup at Starbucks, please",coffee-order
coffee-ordering-1,dlg-2223187c-da18-4652-a447-a47703657ed5,Hey can you order me a starbucks iced coffee?,coffee-order
coffee-ordering-2,dlg-2229b40a-2a3e-4a2d-a3e4-1b789dcb1e01,"Hi, I want to order something from Starbucks please.",coffee-order
coffee-ordering-2,dlg-2242ce59-7b82-4c06-9570-54225710be31,I would like to place an order to go,coffee-order
coffee-ordering-1,dlg-229486d2-5a33-4869-8ae0-f572eb27d18e,Hi can you order me a drink from Starbucks?,coffee-order
coffee-ordering-1,dlg-22de225f-3217-4f86-88f4-3f205c90abae,I want to order a drink from Starbucks.,coffee-order
coffee-ordering-2,dlg-2311144e-be7c-4db0-b3c3-000133d53276,I'd like to place an order for coffee at Starbucks,coffee-order
coffee-ordering-2,dlg-23320c5f-bccb-4fa6-b72b-1605c2fc0392,"Good morning, would you mind ordering me something from Starbucks?",coffee-order
coffee-ordering-2,dlg-23b66811-bd22-45b4-93c7-3d108f7b205c,"I would like to order a coffee from Starbucks, please.",coffee-order
coffee-ordering-1,dlg-23c9d82a-f708-4677-9c09-041de2b20077,"Hi, Carson. Can you order a drink for me from Peets? I'm running on fumes.",coffee-order
coffee-ordering-1,dlg-23d022e9-7a79-49e5-88cc-6866a9130105,Hi Stephanie can you order a starbucks to go for me?,coffee-order
coffee-ordering-2,dlg-240bd751-d556-4cb6-b9ae-b205513c0bed,"Assistant, can you order me a coffee from Starbucks?",coffee-order
coffee-ordering-1,dlg-2451fef6-3d95-45b3-b112-a76c96130ed0,Is it possible to order a Black and White Mocha with whole milk?,coffee-order
coffee-ordering-1,dlg-2460ffe1-afee-4e39-a677-68733097faac,Please order a venti vanilla sweet cream cold brew with half the amount of syrup from Starbucks for me.,coffee-order
coffee-ordering-2,dlg-2491fe91-65bc-47c4-ae01-0eba5b89c011,"Hey, I'd like you to order me a Flat White coffee from Starbucks please.",coffee-order
coffee-ordering-2,dlg-24baf5a9-b44d-4835-8371-4e4dbe13c72b,"Hello assistant, can you order me a coffee?",coffee-order
coffee-ordering-2,dlg-24e2444f-aed0-4b99-b249-6651cfab9468,Hello. I would like to place an order for pick up at Starbucks.,coffee-order
coffee-ordering-2,dlg-2516f221-0cc2-49a1-9aaf-a3e8279b778d,Google Order me a coffee drink.,coffee-order
coffee-ordering-1,dlg-255984d3-2012-4293-bd98-0bea454e7fd5,"Assistant, I want to place a coffee order for Starbucks.",coffee-order
coffee-ordering-1,dlg-259bf4a9-9956-4c90-96bc-de3f89f1263e,"Hey Pam, how are you? I'm in need of a favor? Could you please order me a coffee drink from Starbucks.",coffee-order
coffee-ordering-1,dlg-25ac779f-43a8-442d-b52b-618f401aaa36,"Hey, could you order me a drink from Starbucks for pick up?",coffee-order
coffee-ordering-2,dlg-25f0a41f-96ed-4121-b5bc-96a075c402fa,"Hi, it’s me. Can you order me a drink from the Starbucks on 26th and Wilshire?",coffee-order
coffee-ordering-2,dlg-260dbab2-15fa-4d55-988b-79830904bd3f,"Hey, can you order me a latte for Starbucks?",coffee-order
coffee-ordering-1,dlg-2614a102-33a3-4aad-aa82-aca7dddc8593,"Hi Kelly, I was hoping you might be able to order a drink for me from Peet's coffee",coffee-order
coffee-ordering-1,dlg-263af6b9-509a-4ae9-a8f6-e1aef5e53ff2,"Hey, can you get me a drink from Starbucks?",coffee-order
coffee-ordering-1,dlg-265d5c92-67ee-4615-9b14-d12f2d9b5738,Could you order a coffee from Starbucks for me?,coffee-order
coffee-ordering-1,dlg-2676657d-1a07-4ee8-ae56-85955aedffe9,I'd like to have a black and white mocha venti.,coffee-order
coffee-ordering-2,dlg-267d4c7a-8934-452f-a7c2-3b8e9e159f8f,"Good Morning, I would like to order a coffee from starbucks",coffee-order
coffee-ordering-2,dlg-26d78928-8073-417f-8c5d-0bd7def03606,I need a coffe as soon as possible.,coffee-order
coffee-ordering-1,dlg-2701beea-6b94-4210-8205-38bfd9db7da1,Would you please order me a coffee from Starbucks?,coffee-order
coffee-ordering-1,dlg-277731f8-e868-4b3d-a48f-7b4555c6cc3c,"Hi, I would like to order a coffee from Peets.",coffee-order
coffee-ordering-1,dlg-27c2f178-8c5b-4d5c-986a-111e07051832,Could you please get me a Caramel Macchiato from Starbucks?,coffee-order
coffee-ordering-2,dlg-27c477e1-a7a4-473f-92fe-341a7e5bd75a,I'd like to order two grande Vanilla Bean Frappuccinos from the Starbucks on Main Street in Rochester. .,coffee-order
coffee-ordering-2,dlg-27c57a2b-c758-4c8b-9313-f90276c17058,Will you pick me up a latte while you're out?,coffee-order
coffee-ordering-1,dlg-28471428-5444-4d4f-bb33-50916a133686,"Hi, I'd like to order some coffee.",coffee-order
coffee-ordering-1,dlg-2857775a-6fe5-488a-b44e-a3d68d80f4ca,I would like to get a cup of latte,coffee-order
coffee-ordering-1,dlg-2880cc2b-d683-4a21-81ba-228dbf713f41,"Hey J, I'd like for you to order my afternoon coffee",coffee-order
coffee-ordering-2,dlg-288e8dfa-3cd8-457b-bebc-2ca65c101092,Hello Google! I am headed to the nearest Starbucks on Walton and would like for you to order a coffee drink for me.,coffee-order
coffee-ordering-1,dlg-296f7f35-eaba-4294-89ee-89932e0c31cc,"Hi, I am nearly to the office, will you please order me a coffee",coffee-order
coffee-ordering-1,dlg-297aba51-50a1-4353-aa03-86bfcf5f050e,Can you please order me a coffee?,coffee-order
