instruction_id,conversation_id,utterance,label
uber-lyft-1,dlg-043e4c16-3dfd-4e20-b6a3-3b6b803973a5,Hello would like to order and uber,ride-book
uber-lyft-1,dlg-0467747e-0382-423c-aaf2-12752ef07ea2,Hi. I need to get a Lyft.,ride-book
uber-lyft-1,dlg-04e1c71d-28c1-4a82-b0d8-047721adbb07,I'd like a Lyft ride today.,ride-book
uber-lyft-1,dlg-05438a4c-538f-48c1-bca9-8a3c509c3d48,I would like to order a an uber ride.,ride-book
uber-lyft-1,dlg-05a70bda-dc27-4d3f-b654-59c381b81241,"Hey, can you get me an Uber from Parkview and Elm to take me to the Riverview Movie Theater in about a half hour, and make sure you tell them I don't like waiting. Please and thank you!",ride-book
uber-lyft-1,dlg-05b8907a-10a9-4cc7-bfbd-8255ad9d7ce1,"Hey Marshall, I have plans with some friends to go to the movies, could you get me an Uber?",ride-book
uber-lyft-1,dlg-05c0dff8-6fc9-493b-ad16-742c79ad7e0b,"Hi, I would like to order an Uber ride please ",ride-book
uber-lyft-1,dlg-060a6255-3c33-4803-b8a7-25e22bab3dab,Happy Friday! I need you to arrange a car service for me.,ride-book
uber-lyft-1,dlg-061ec81e-22f3-43b8-ae2f-e399f8d89566,"Hi, can you order me a Lyft ride for when I am finished my meeting?",ride-book
uber-lyft-1,dlg-063f6e99-8eef-4b63-917f-e8d4bca5b064,Can you request me an Uber ride to my location?,ride-book
uber-lyft-1,dlg-06a98e09-31cb-41da-b464-829a676be9ff,Hi! Can you book me a ride on Uber,ride-book
uber-lyft-2,dlg-06c3080c-c9a2-4302-b8bf-8f9fb4a49470,Can i get an uber ride to Casa Bonita on Colfax,ride-book
uber-lyft-1,dlg-06caa3b8-2cab-4c4a-8b62-6c89d0846462,Hey assistant can you order me an uber from la Jolla cove to Petco park in San diego?,ride-book
uber-lyft-1,dlg-07043809-e779-466a-8923-383d9623d3d7,Call an Uber for me.,ride-book
uber-lyft-1,dlg-072c91d7-47d8-40de-8e34-e56f02e0f380,"Yo, my man. Can you order me a lyft?",ride-book
uber-lyft-1,dlg-07384837-00ae-40ca-8008-d95f8b99d97f,"Hello Kelly, Can you order a car for me?",ride-book
uber-lyft-1,dlg-07cbb692-6b2b-4104-8257-266030912a2e,I need an Uber ,ride-book
uber-lyft-2,dlg-08275908-8104-4527-9b2f-e3eaf3ec85fa,Hello. Can you do me favor and order a Lyft for me?,ride-book
uber-lyft-2,dlg-083612d6-851c-40da-b9d4-ea3716e733fc,I need a ride to the airport,ride-book
uber-lyft-2,dlg-0846ccac-ef66-44d8-9b50-0b0032f910e6,I would like to place an order for a ride,ride-book
uber-lyft-1,dlg-0848f5f0-0513-4ee9-8cfa-caaeea4e1d06,I need an Uber to take me to the airport.,ride-book
uber-lyft-1,dlg-08c1acb0-8471-469b-a9e9-4149f9880928,Would like to order an Uber.,ride-book
uber-lyft-1,dlg-08e69a78-9ab7-4009-947b-d46e82ed5e5a,I'd like to order an Uber,ride-book
uber-lyft-1,dlg-08eb45b1-0bc2-4335-a735-f0e0eb39d37e,"hello jim, i need you to call an uber for me ",ride-book
uber-lyft-1,dlg-08eeb193-34f2-4228-b61d-c25af611e55d,"Hey google, Can you call uber for me?",ride-book
uber-lyft-1,dlg-09c04ebd-c10a-46ff-a907-f309dcf041a6,ok i need to find out about getting a ride,ride-book
uber-lyft-2,dlg-0a0fcccb-5142-40d3-b7a7-ee2f45676d09,"Hello, can you get me a ride with Uber?",ride-book
uber-lyft-1,dlg-0a238c37-d6d0-40ae-b415-1bf67ab2993d,"Hello, Zaza, I need a ride, please",ride-book
uber-lyft-2,dlg-0a9babb6-03e1-43c6-9371-6d2f5631be9a,"Hello, I'm calling to order a car to go from the airport to a residence later on tonight.",ride-book
uber-lyft-1,dlg-0aada409-80e3-4931-83ff-91912fef50ab,Hi can you call an Uber for me?,ride-book
uber-lyft-1,dlg-0adfd3fc-6e89-4ba0-8331-943d5412f717,"Hi, I'd like to get an Uber to go to the Mall of America.",ride-book
uber-lyft-1,dlg-0af5d350-3bfb-4c32-8618-080ccc261819,i need an uber tonight,ride-book
uber-lyft-1,dlg-0b1587b1-ddb0-4bb7-8867-73560367f2b5,I need to get a ride with Uber,ride-book
uber-lyft-1,dlg-0bb23b21-f361-46fe-bd84-a84474e1f76f,Hey I need you to order me a lyft asap. ,ride-book
uber-lyft-2,dlg-0c262324-3085-432b-984e-a9dae4460cc8,I need to order an Uber for 2 people.,ride-book
uber-lyft-2,dlg-0c31f43e-f9b9-4baa-8e20-a0007a5991db,I need a ride to work.,ride-book
uber-lyft-1,dlg-0c88b4cb-f6e7-43c4-9260-a985ce8c9373,Hello assistant I need to order an Uber.,ride-book
uber-lyft-2,dlg-0c8dc43e-bbef-459a-82ce-ffba75b4f7d8,"I need a ride, help.",ride-book
uber-lyft-1,dlg-0cb51e56-3edb-4c83-b4a8-1ccf6058ce94,"Hi, I would like you to book an Uber for me.",ride-book
uber-lyft-1,dlg-0cbb3cfe-2401-45ee-9f6e-2087dc8d6d60,Can I get an uber from my hotel to a movie theatre?,ride-book
uber-lyft-2,dlg-0cd9644e-c239-4021-b888-a1c83ee1262a,"Olivia, I have a meeting at 5pm, can you order me a Lyft by then?",ride-book
uber-lyft-1,dlg-0d4167b4-414d-442c-8141-acb7a30adeab,I'd like to order an Uber.,ride-book
uber-lyft-1,dlg-0d5f58b8-0ddb-4a59-93f4-9af0ea34072b,Could you get a Lyft to pick us up?,ride-book
uber-lyft-2,dlg-0da174ae-be84-4a9b-bcff-3fe9f03e2d9e,"Hi, I need to order an car.",ride-book
uber-lyft-1,dlg-0db62434-f4ba-43f3-8002-8b4ece471b36,I need to order a ride with Lyft today,ride-book
uber-lyft-1,dlg-0df535f8-c34c-444e-b0db-a7ce1221aabf,"I need an Uber, please.",ride-book
uber-lyft-1,dlg-0df625e4-e288-4719-91a6-cd559c3b76b3,"Hi, can I get an uber?",ride-book
uber-lyft-1,dlg-0e567a76-fe48-46ed-be9e-de672b1b3792,Hello brother. Can you get me an Uber?,ride-book
uber-lyft-2,dlg-0e6e5ff6-d224-4911-b418-2ad212727337,I would like to order a lyft.,ride-book
uber-lyft-1,dlg-0eaab060-20b3-4482-a574-c04e21b80e0b,I need you to order me a ride share,ride-book
uber-lyft-2,dlg-0ee0d3ef-b419-4b58-8530-f50aa4fab2f0,"Hello, can you please get me an Uber? My car's in the shop and I need to get from work to Walmart",ride-book
uber-lyft-1,dlg-0ef920f8-9c9c-434f-80de-227cac317dcc,Hey. I need to book an uber ride. ,ride-book
uber-lyft-2,dlg-102d8603-78c8-41a1-b6ce-fb1c495e76ea,I need to order a uber.,ride-book
uber-lyft-2,dlg-1041bb2e-cacc-458e-b82d-baabac9a6f87,"Hello, I would like to book a Lyft personal ride please.",ride-book
uber-lyft-1,dlg-104931c4-2c61-4705-9449-282d1db635b8,"Hello, Sandra, could you please order me a ride via Uber. It is for my trip in Detroit. ",ride-book
uber-lyft-1,dlg-10609306-10af-40d8-a277-e974fc432c1f,"Hey, I need to order a Lyft ride.",ride-book
uber-lyft-1,dlg-107ef34f-f127-4a27-8190-478cd351d08f,I need a call Uber for a ride.,ride-book
uber-lyft-1,dlg-113ff069-7c0b-401b-8bdb-74f2557e5de2,"Hi, I need an Uber to Roseville",ride-book
uber-lyft-1,dlg-11bc8d19-b97e-4aea-b1e7-f2129061cba0,I need to order an uber please.,ride-book
uber-lyft-1,dlg-121335cb-6b54-40ac-9903-be1b0942c4ae,"Hey, I need to book a ride.",ride-book
uber-lyft-1,dlg-121d7530-e2ef-458f-9903-d6b378bccfa8,"Hey assistant, can you call an uber for me?",ride-book
uber-lyft-2,dlg-1265b268-6268-4de7-9b14-8420280760e1,"Hi Assistant, i'd like to order an uber",ride-book
uber-lyft-2,dlg-126ab902-517c-4431-9ccd-69903977c0e3,"Hello, I'm calling to order an Uber.",ride-book
uber-lyft-1,dlg-127b8005-509a-4cba-90de-14c0d82f6717,Hello! I wanted to know how much a ride would cost me?,ride-book
uber-lyft-1,dlg-12fa7cd7-1756-4f96-a1e7-9ecff49fec12,"Hi there, I need an Uber, please.",ride-book
uber-lyft-2,dlg-13119a07-4ede-4bec-9ccd-e59e3fc74cb3,i need a ride. Call a car for me,ride-book
uber-lyft-1,dlg-1379967d-9b35-4a6b-9596-b92433babd8b,"Hello, it's me, can you get me an Uber?",ride-book
uber-lyft-2,dlg-13bbf482-99c7-4737-ade5-0e47caaa2f66,i'm stranded at the market. i need a car,ride-book
uber-lyft-2,dlg-13d87662-3ded-4306-9ddb-37239620f3be,"Hi, I'd like to book an Uber.",ride-book
uber-lyft-2,dlg-14256a84-7dcf-43b5-93ed-8ea8d6f619f3,Hello i would like some information on an uber ride from my home to the mall then to the grocery store then back home.,ride-book
uber-lyft-1,dlg-1477ad05-240f-4513-8b9e-49001faf0f0a,"hello assis, i need you to order an Uber for me ",ride-book
uber-lyft-1,dlg-148a1ea7-89da-4c38-bd7f-c53cab16923c,I need to order an UberX car.,ride-book
uber-lyft-1,dlg-149629ad-58b7-41a3-bf73-cd1a406c2edb,hi i would like to get an uber ,ride-book
uber-lyft-1,dlg-15156581-e63e-4e35-812d-718ff8692735,I need to order a car to pick me up,ride-book
uber-lyft-1,dlg-153652e9-1bb6-40f6-bbdd-29c2948363c2,Hello I would like to order a ride.,ride-book
uber-lyft-1,dlg-159ff51a-93b0-44ff-908c-e648799a27b5,"Hey, I need a ride from Newark to Paterson to do business. Can you call an Uber to pick me up?",ride-book
uber-lyft-2,dlg-15ba76c5-e630-4445-845d-ddace60879d0,I need a Lyft at my location.,ride-book
uber-lyft-1,dlg-15c4f2ec-53ad-4617-82e7-2f6cd08c2b94,"hi pd, i need to go for shopping mall. can you book a vehicle for me.",ride-book
uber-lyft-2,dlg-15d2a1a5-3150-4d3f-825b-8da4f848e266,I would like to order an uberx please.,ride-book
uber-lyft-1,dlg-15f1c44e-fead-4f1f-91ea-6abafb9cb244,"Hi, can you give me a hand in setting up a ride for me tonight?",ride-book
uber-lyft-1,dlg-1629e514-4e28-49cf-a5cf-d47ea9545886,I need you to get me an Uber from the Theater in Wentzville down to Ruth's Chris in the hotel in St. Louis,ride-book
uber-lyft-2,dlg-16610b7d-1f84-4b20-9ba5-26cbfdad352b,I need to get a Lyft ride in Folsom,ride-book
uber-lyft-2,dlg-16ec7daa-b74b-4b60-a604-26811ff6fb26,Can you get me a ride to my hotel?,ride-book
uber-lyft-1,dlg-172d865b-1672-4ff1-b833-10d01f1b2573,Hey may i get a ride to the store from the mall?,ride-book
uber-lyft-1,dlg-177ac6ea-8b59-4b59-9b05-c69e9b3a93b6,Hey Phil. I need a ride.,ride-book
uber-lyft-1,dlg-1780e9cd-5c3f-4b4f-84b7-4312610e0397,"I need you to order me an Uber, please.",ride-book
uber-lyft-2,dlg-17973e2b-15c8-4a6a-8f04-76d95ab07c45,"Hey, Assistant. I need a ride.",ride-book
uber-lyft-2,dlg-17f5ec13-c99a-4bfb-b8ef-6319dd2b656d,"Hi Jeff, can you get some information about Lyft for me?",ride-book
uber-lyft-1,dlg-183c3b5d-6935-4e9c-a481-3134836c95d3,I would like to order a ride.,ride-book
uber-lyft-1,dlg-18417d09-3a39-4258-8d1c-dd1fb02dacfc,"Cindy, order an SUV, Uber for me, traveling a party of 5,",ride-book
uber-lyft-1,dlg-18fcc858-4353-444b-ac33-3221ed830112,I need a Lyft.,ride-book
uber-lyft-1,dlg-19015f0d-141c-4907-867b-9bbd19c332f4,I'd like to order a ride from Uber.,ride-book
uber-lyft-2,dlg-194e3a11-88ad-4250-a1b1-eaaeb07362e5,Hey man you busy?,ride-book
uber-lyft-2,dlg-194e9c37-47b1-4432-898e-045345d62ce3,I would like to order an Uber for tonight,ride-book
uber-lyft-1,dlg-1961910a-1ad0-4154-9bf6-9f023484696c,"I would like to have a Lyft ride, please.",ride-book
uber-lyft-1,dlg-19c67c7b-d49b-46d3-b764-f65d7b782d91,Hi I have just landed at SLC airport. I need a Lyft.,ride-book
uber-lyft-1,dlg-19fc04fc-c4ee-4d23-9232-03bf7cffad00,"Sure, what’s the pickup point?",ride-book
uber-lyft-2,dlg-1a137a80-a31f-4bd3-8bc9-b222906a15f6,"Shelly, I'm going to need an Uber Black SUV to pick me up from the hotel and drive me to the airport at 3:00 pm. I'm coming back from my business trip.",ride-book
uber-lyft-2,dlg-1a1c3dad-3072-46d8-a5a3-eac9984545c2,"Hey, could you get me a car please?",ride-book
uber-lyft-1,dlg-1a3f1c15-4410-4378-91c0-795426592964,Hi I'm trying to get an uber to drive me from San Antonio Texas to Austin Texas,ride-book
uber-lyft-1,dlg-1a84f111-1327-494d-baa8-bc9b0433cf56,can I get a ride to the movies.,ride-book
uber-lyft-2,dlg-1a8b5529-488e-4a4b-b553-45129ee9b4bd,"Hey, can you get me a Uber?",ride-book
uber-lyft-1,dlg-1aa8e6f7-1e85-4fe3-af31-e2516f522f77,"I need you to order a Lyft for me, it's been a heck of a day and I need a drink",ride-book
uber-lyft-1,dlg-1b0252bf-b03d-4afb-961d-d92a859ce344,Jane I need you to order me an uber.,ride-book
uber-lyft-1,dlg-1b2f17f7-c42c-4b6c-bdea-d5c10403a735,Could you please call me an Uber? ,ride-book
uber-lyft-2,dlg-1b67b0fa-290d-44b5-9e53-d293ccd17f64,I'd like to place an order for a Uber ride please.,ride-book
uber-lyft-1,dlg-1b71366e-8894-4267-aff6-26e77db2f679,hello I'm looking for an economic auto repair service,ride-book
uber-lyft-1,dlg-1bf38562-12d1-492a-b6fb-9bb0ed836a93,Hi! Can you order a Lyft for me?,ride-book
uber-lyft-2,dlg-1c2ea836-910f-4961-afa0-cc2813feba34,I need a lyft ride please.,ride-book
uber-lyft-2,dlg-1cf40349-5842-4d1a-b23d-1eddd94f2918,Hi I would like to order a ride,ride-book
uber-lyft-1,dlg-1dad9d1a-9fad-40ac-ae92-31d175871933,Hi. Could you please schedule an Uber for me?,ride-book
uber-lyft-2,dlg-1dcc07b5-61d0-43ec-b844-528feeeb0a26,"Hey, can you order me an uber?",ride-book
uber-lyft-1,dlg-1e0ffc71-c948-4cb3-bd06-49abb9f84dd0,I need you to call me an Uber.,ride-book
uber-lyft-2,dlg-1e3cf921-e2d0-4c36-a639-4c3e3778cd9a,Hi! I need to order a standard car from Lyft.,ride-book
uber-lyft-1,dlg-1e8d0ad2-d95a-4b85-b8a3-39d2f95e544f,I need a car,ride-book
uber-lyft-2,dlg-1ed24ab9-1619-4bc2-8d75-89b7d20dfa1d,"Hey, Assistant. I need a Lyft across town.",ride-book
uber-lyft-1,dlg-1f37b4ff-466d-4db3-9581-1e2f919dbf26,Will you please order me a ride from Meadowood Mall to Aces Ballpark.,ride-book
uber-lyft-2,dlg-1fe04590-7689-44c8-894f-810826be99e4,I need book a ride with Lyft,ride-book
uber-lyft-1,dlg-20350b85-fe63-47e8-aed7-cd10375e0883,"i wanna book a uber taxi for me , can you help me for this? ",ride-book
uber-lyft-2,dlg-210ff36c-0e3a-4983-8c97-f19ea04b2b59,I need to order an uber ride.,ride-book
uber-lyft-2,dlg-213efdf2-9bf9-4b5c-9f20-b2dbbf2cb9ca,"Hello, can you order me a car with lyft?",ride-book
uber-lyft-2,dlg-21435d68-40ae-4093-a28e-28fdca7ed73e,I would like to request a Uber. ,ride-book
uber-lyft-1,dlg-217ce39a-2f04-42b1-b657-ec45b0f779b9,I need a ride. Call Lyft.,ride-book
uber-lyft-2,dlg-21964cdc-98e2-421f-a2be-ed64578a2776,I need to order an Uber.,ride-book
uber-lyft-1,dlg-21e8771e-6804-4c68-9eeb-1175985da7f7,Hey Lisa. I need a ride from the airport.,ride-book
uber-lyft-1,dlg-21eeace0-b211-4134-95e3-c4d99032cf2e,"Hi, I would like to get a ride.",ride-book
uber-lyft-1,dlg-221b3208-12e6-4e2d-b1fb-a0db867f07c1,"Hello, can you send me an Uber please?",ride-book
uber-lyft-2,dlg-225dfbe7-8693-45ad-a28d-78895032a923,Hello. How are you today?,ride-book
uber-lyft-2,dlg-228f72dd-0767-494a-a49d-6dee682c2ba0,"Hi, I need your help. Can you order me an Uber?",ride-book
uber-lyft-2,dlg-22a2ab36-5843-4b8d-a5d1-9047fec8f34e,Can I get a pick up through Lyft please? ,ride-book
uber-lyft-2,dlg-22a6c4ef-40b9-403e-a108-20dcc64e804a,Hi. Can you book me an Uber?,ride-book
uber-lyft-2,dlg-22e5e393-f392-423a-88d5-2b5e6b1a7a0c,need a ride,ride-book
uber-lyft-1,dlg-22f8cff5-ae1a-41a8-9db4-9213ab42236e,"Hi, can you help me get a car to take me from Davio's in center city down to South Philadelphia later tonight?",ride-book
uber-lyft-1,dlg-234c98cc-250b-41e1-974f-b46c00f99aef,"Hey, I need a ride, can you order me one?",ride-book
uber-lyft-2,dlg-235b9a07-0e3b-4904-a4ac-a1a32b624822,"Hello, would you mind setting up an Uber for me?",ride-book
uber-lyft-1,dlg-239d90a9-024f-4bfe-a145-ca88b6e0c4f5,Hey Sarah. I need you to book a ride as soon as possible.,ride-book
uber-lyft-2,dlg-23a8ef23-bce3-4572-ab4c-b1d1bb535c65,HI! I'd like to order an Uber X tonight at 10.,ride-book
uber-lyft-1,dlg-23aef4ef-21f2-42ff-8f93-f877f27f1e47,I would like a ride ,ride-book
uber-lyft-1,dlg-24023e93-e207-40bb-81bf-fbb41f926589,"Hey Google, Please book a ride for me.",ride-book
uber-lyft-2,dlg-2440f167-77c2-458e-a33b-9ef09c615ff1,Hi can you order me a ride home I'm a little bit drunk and I definetely don't want to drive,ride-book
uber-lyft-1,dlg-24b07f6f-a00b-41bc-92d1-3ae383ae26b2,"Hey, can you order me an Uber?",ride-book
uber-lyft-2,dlg-24e5b63f-0007-498b-a84a-c45ea4c1f7df,Hey Mike. I need a car,ride-book
uber-lyft-2,dlg-25008d2b-45f0-4137-bed3-e96e636d7b50,Hi. I want to order an Uber ride.,ride-book
uber-lyft-2,dlg-251a82d7-ce73-4999-954c-84b505ab3ec3,"Hello, I need you to request a Uber for me.",ride-book
uber-lyft-2,dlg-25349769-a30b-4057-9835-127badc59142,I need a car please?,ride-book
uber-lyft-1,dlg-25735860-a438-4b3e-b6a7-190ef400e271,"Hey, I'd like to order a ride from Uber.",ride-book
uber-lyft-2,dlg-2581cf83-36e2-41da-baff-5d869e19994b,"Hey Jason, can you get me a Uber for the ballgame tonight?",ride-book
uber-lyft-1,dlg-259f43e5-fed9-4362-b77d-15d95b832a65,"Belinda, can you order me an Uber please?",ride-book
uber-lyft-1,dlg-25e27091-380d-40eb-b15f-d18dd9208bce,Can you order me a ride?,ride-book
uber-lyft-1,dlg-25fbb91a-9dd9-422d-8985-279c1d42ca0b,"Hello, I would like to order a ride in Denver.",ride-book
uber-lyft-1,dlg-261aad7a-c400-42ed-aee1-baf1ec30baf9,Hi. Please order me a Lyft.,ride-book
uber-lyft-1,dlg-26bba194-5b72-40a7-8ba4-be115a85e3e9,Hi I would like to get a ride. Can you help me?,ride-book
uber-lyft-1,dlg-26f90793-e7bc-4a7a-84a2-e4e3b64b4601,Can you set up an Uber for me after I land at the airport tomorrow?,ride-book
uber-lyft-1,dlg-273339d7-d04d-423c-80d7-9cb6d0edb4d7,i want to order a ride,ride-book
uber-lyft-1,dlg-275a2385-2aff-483a-8baf-6a96d7ba3e96,"Hey, I'm interested in getting an Uber today.",ride-book
uber-lyft-2,dlg-27697fa4-1103-49a7-8344-f15b35014f3c,I need a ride cab you order an Uber for me?,ride-book
uber-lyft-2,dlg-2842b833-b92e-410c-a58e-b2aa2a125b84,"Hello, I would like to book a ride please.",ride-book
uber-lyft-1,dlg-28439b4c-29ed-469b-b53d-2fd728b63921,"Hello Marie, can you help me figure out how much it will cost for an Uber?",ride-book
uber-lyft-1,dlg-28e03b0a-5faa-49d5-b0c2-6a75a1ca2bfb,"Hello, could I please request a ride?",ride-book
uber-lyft-1,dlg-28f3fe4f-cadb-47ba-b442-1798cc5990cb,"Hey there, can you book me a ride with Uber?",ride-book
uber-lyft-1,dlg-2919f956-dade-435f-8b89-f744bb33d681,"Hey, could you find out if prime pricing are up?",ride-book
uber-lyft-1,dlg-294bc84a-ca94-47ed-9c88-6f4f4fe6e430,I'd like to request a Lyft ride.,ride-book
uber-lyft-1,dlg-294bf29a-0a3d-4c5d-b5e4-fff86db6c1a9,Hi im in need of a ride,ride-book
uber-lyft-2,dlg-2982b327-78a2-4007-a231-ac7fa22bcd2b,I need to book an Uber,ride-book
uber-lyft-2,dlg-29bfe37c-6866-43e4-a064-eb7023ebd37b,It just started pouring outside! Can you call a ride for me?,ride-book
uber-lyft-2,dlg-29dac6e7-7d94-4111-b954-2a9d3b2ca50b,I would like to request an Uber.,ride-book
uber-lyft-1,dlg-2a0e893a-291c-4c77-9fe0-66f52dae8cc6,"Hey Sally, I was hoping you could call and book me a ride with lyft?",ride-book
uber-lyft-2,dlg-2a95f675-683a-4907-bd5a-8ce2c222076e,"I'd like to get an Uber, please",ride-book
uber-lyft-2,dlg-2b02ae70-3409-4172-ac45-7a7d8ff19461,I need a lyft ride,ride-book
uber-lyft-2,dlg-2b3ff231-ea5f-419b-8775-bd597dc51f08,"Barbara, how are you doing today? Can you help me get an Uber?",ride-book
uber-lyft-1,dlg-2c1fa1b7-3a4b-422b-9ac9-a87dd2b876d8,Hey I need an Ubur.,ride-book
uber-lyft-1,dlg-2c306f0a-bc13-4cd2-b718-62633c031408,"Hey, I need to order a Lyft rideshare, please.",ride-book
uber-lyft-1,dlg-2c80b9e9-dc6f-4d6f-add7-515bb9455c7d,I think I'm going to need to order a ride.,ride-book
uber-lyft-2,dlg-2c9a2fbb-a3fd-4a4c-9803-b58b715e259c,I need a ride please.,ride-book
uber-lyft-1,dlg-2d43d86c-45ff-460c-b8ac-762b905b2ef3,"Hannah, can you get me an Uber, please?",ride-book
uber-lyft-1,dlg-2d5d80b6-4461-4a6e-806e-8ce81bb03070,I would like to order a ride ,ride-book
uber-lyft-2,dlg-2d5da72f-4df1-46c8-87e0-adeb79618277,"Hello, I'd like to order a ride from Lyft?",ride-book
uber-lyft-2,dlg-2df96ada-1e10-4326-97e3-7313bd9e57f8,I need to get a ride.,ride-book
uber-lyft-1,dlg-2dfaa6df-ffaf-4269-a7f2-6c72ba76f019,"Hi, can you order and Uber for me?",ride-book
uber-lyft-1,dlg-2e5abb21-51eb-484e-9453-67ccbb5b1d4b,"Hello, I need to order a ride.",ride-book
uber-lyft-2,dlg-2ec543ca-2d1a-494d-b068-c0853489b351,Hi I'd like call in a Lyft.,ride-book
uber-lyft-2,dlg-2ee6ff32-02dc-4a47-9406-21a7cc0e3745,I need to get a ride please,ride-book
uber-lyft-2,dlg-2f4608f5-e758-46a4-87f0-ee197d3029ee,Hi I would like to try and get a ride,ride-book
uber-lyft-1,dlg-2f8b8d02-f7e4-4453-9d0d-ef6bc9d76795,Good evening! Can you order an Uber for me please?,ride-book
uber-lyft-1,dlg-2fd33f91-c759-4d10-a251-14c09b54ec64,Hey. Can you get me an Uber?,ride-book
uber-lyft-1,dlg-3005b570-2bd1-4dec-9ded-5e3a882dcb6c,I need to see about an Uber,ride-book
uber-lyft-2,dlg-303641b5-9a5e-4d96-aac3-bd34136763d1,Can I get a ride to pick me up? ,ride-book
uber-lyft-1,dlg-303d1782-8653-4c0b-93a0-5e022f75a318,I need a ride to the Olive Garden.,ride-book
uber-lyft-2,dlg-3075abf0-0987-400b-a680-e0050d683f86,"Hey Linda, I need an Uber.",ride-book
uber-lyft-1,dlg-30b5dc94-bc70-4518-8748-d0277ff52969,Uber I need a ride,ride-book
uber-lyft-1,dlg-3183c7d8-5988-4c1f-90c5-44e26f8b6118,"Hey Google, I'd like to get a ride to the art museum.",ride-book
uber-lyft-2,dlg-31a24b0b-973d-4a7c-bf1c-48d9c96e9f6c,Hey can you get me an uber please I'm trying to beat traffic out of here.,ride-book
uber-lyft-1,dlg-31eed17a-2e48-49a7-abeb-48f88e0a97a9,Can you help me book an Uber Ride?,ride-book
uber-lyft-1,dlg-32144ec0-c94c-4d32-93e7-bc6a8d1e9483,Can you do me a big favor?,ride-book
uber-lyft-1,dlg-3262da3b-48bc-4843-91da-3d1c5764de91,Hellob i want you to arrage an uber for me to ybor city,ride-book
uber-lyft-1,dlg-329c8cae-0f83-4491-a699-186004c0a6ee,"Hey, John I am at the Red Wings game and I had a few drinks. We all want to go out to a bar now. Can you call an Uber?",ride-book
uber-lyft-2,dlg-32a5375c-3514-4742-9823-8ed61e036a0a,hi can you check with uber for a ride,ride-book
uber-lyft-1,dlg-32f9f7db-3de0-415c-adb9-4487b8d38041,"Hi, I'd like to order a ride ",ride-book
uber-lyft-1,dlg-3392e3ff-40b6-4004-a2ec-63ec0d557dfc,I need a lyft ride.,ride-book
uber-lyft-2,dlg-33cbfb13-a273-4e84-9a44-70f7db71d2c8,"Hello, I need an Uber ride, can you help me out?",ride-book
uber-lyft-1,dlg-33d6309a-6ffb-408f-8ad5-0f1a69c9a5c9,"Hello, I would like to request for an Uber ride.",ride-book
uber-lyft-1,dlg-342b55b9-4e59-4353-ad41-70640f7ac143,Hey I need ride. Can you order me one please?,ride-book
uber-lyft-1,dlg-342beb23-fdc6-47dd-9432-7d1658826d30,I need a lyft,ride-book
uber-lyft-1,dlg-345552b0-0bd5-4110-912b-e9a77851e483,Can you schedule me a car for when my flight arrives tomorrow,ride-book
uber-lyft-2,dlg-345b6355-2833-4807-bae1-88c4699f04bc,I would like to have an email Uber take me to jonnies steak house in moline,ride-book
