instruction_id,conversation_id,utterance,label
music-4,dlg-06f41553-e731-4307-bc8b-654e0ed8ad56,I'm interested in listening to the band The Who on YouTube.,music-search
music-1,dlg-070bb8a3-fa36-40dc-9fc3-a597d08cb237,"Hi, I was interested in hearing some music by Radiohead.",music-search
music-4,dlg-070c8a65-14ad-4b4b-921b-803346ff7627,I would like to hear music from the artist Skrillex.,music-search
music-5,dlg-0713199a-cc36-420e-b95f-5723a232f032,"Hi. I was wondering if you could play something by Jordan Lucas, please.",music-search
music-2,dlg-073f7039-1e2c-4b2f-a34d-277137c72027,Hi. Today I'm looking to hear some music. I'm hoping that you can find the song Spit Out the Bone by Metallica.,music-search
music-8,dlg-075014a4-8472-4596-b812-206b9fd4e065,Can I hear something that's not so quiet and rock music?,music-search
music-6,dlg-075e7692-8704-458d-8bab-0230ef37377d,I'd like to listen to some music by Kiss.,music-search
music-7,dlg-077eb9dd-61b5-4c6a-a4d5-3b5f04585804,Can I hear some Screamo music?,music-search
music-7,dlg-07d7b6cf-1835-437f-8894-6016f4889b77,I would like help finding new music to listen to.,music-search
music-6,dlg-08988584-a4aa-48b0-9cfd-07da69844dbd,"Hello, I'd like to hear some music by the Bee Gees.",music-search
music-6,dlg-08d121b5-d7a9-4e15-b743-e0b92ab21888,Can you play something by The Quick?,music-search
music-8,dlg-08ff762c-d649-4256-bc5e-4a1c0887bd4a,"Hello, I'd like some help browsing blues music, please.",music-search
music-4,dlg-09577ca1-cd7d-4676-9c96-bdd7d534eae2,Could you play songs from Little Mix?,music-search
music-7,dlg-095f35ec-efab-4bae-bf7c-3766f21b3cb7,Can you help me find new music to listen to?,music-search
music-8,dlg-09abd449-4640-4ac5-9032-3709eb3cfdf7,Play some hip hop.,music-search
music-5,dlg-09bf7306-5809-4e50-93df-0704ccb8ca04,"Hi, Can you play My Love by Wale, Please?",music-search
music-6,dlg-09ee312d-5d89-4b7d-9cd0-751862ca8344,I'd like to listen to some music by REO Speedwagon.,music-search
music-4,dlg-0a17eac6-1c65-4341-b3f7-14cb25af5904,Hello. I'd like to hear a song by Joanna Newsom.,music-search
music-2,dlg-0a310e1f-8731-4407-a025-228e023d4785,Hello. I'm looking for a song by Stone Sour. It's called Bother.,music-search
music-4,dlg-0a373c79-1669-4080-a700-596cbc0a5638,"Hi, Could I hear something by Katy Perry, please?",music-search
music-7,dlg-0a3f7be2-4e84-4820-b878-8bb737588e93,"Hi, could you help me find some new music to listen to?",music-search
music-6,dlg-0a6163d1-d3c6-4605-b2de-50bc1dd16ea3,I'd like to hear some music by Linkin Park.,music-search
music-5,dlg-0a78a495-b96a-43b5-b63a-8d73d4a964a8,Hello. Can you play some some Britney Spears?,music-search
music-6,dlg-0ab4f6e1-72e6-4051-8437-ab8e02a8d107,I'd like to hear a song from the Australian band Midnight Oil.,music-search
music-5,dlg-0ad01593-4079-4a23-ad36-8531cfde5c00,Hi. Can you play me a song by Selena Gomez?,music-search
music-6,dlg-0ae8ee38-78d9-4c84-8fef-6fa40b2ec524,Hello. Can you play me some music by Of Monsters and Men?,music-search
music-7,dlg-0b00d120-160b-4d6d-a4b0-14e5db9c5b6f,Hi. I need some help in finding some new music to listen to.,music-search
music-2,dlg-0b1bb866-7e2e-4760-b2ce-9bd4b5571eee,"Hi, I want some music to listen to. How about something by The Police?",music-search
music-4,dlg-0b38c9b9-442f-4238-81ee-d8475550f9d3,Please play something by Radiohead.,music-search
music-5,dlg-0b4f76ed-d99e-4e5b-b0fa-fce696975abc,Can you play something by Neil Young?,music-search
music-5,dlg-0b8ae3ca-1522-4079-a3d9-9f0c0ee7d136,Hi. Can I hear a song by J Cole?,music-search
music-4,dlg-0ba9331b-2b62-4ed8-bafe-5dae1b2b76b2,Hi. Can you play me a song by OneRepublic?,music-search
music-5,dlg-0bd4a20a-cbc3-4980-952d-c8dac6db05c9,I'd like to hear some music by Taylor Swift.,music-search
music-5,dlg-0bfcdbe7-a3ba-4bd7-bb94-4fe475a1781a,Hi. Today I need your help finding a music to listen. I have an artist in mind. I'm looking for a song called Kiara by Bonobo.,music-search
music-5,dlg-0c162b50-a858-4728-a0ac-d851aad26a9f,"Hi, can you play something by Drums & Tuba?",music-search
music-8,dlg-0c2b80b8-86eb-4f0c-bc45-89850d5dacb9,"Hi, I'd really love to hear some rock music.",music-search
music-5,dlg-0c84bacd-2109-4f09-a582-9b9e08127136,Hi. I was looking to try to find some music to listen to.,music-search
music-5,dlg-0cbbddbc-6ef8-431f-9970-c449843575fa,"Hi assistant. I would like to hear some music by Queen, the band Queen. Can you help me?",music-search
music-6,dlg-0d3b543b-a733-4928-aa5f-da593bf4d96c,"Can you play something from the band Creed, please?",music-search
music-7,dlg-0d7ad96e-dd7f-402f-9b7e-76ed76af2327,I would like help to find new music to listen to.,music-search
music-6,dlg-0dcf3aa4-2809-481e-953e-d6ad4ae7054b,I'd love to listen to some music by Eric Clapton.,music-search
music-6,dlg-0e152b53-4a07-4504-889b-bacb052bf360,"Hi, I need help browsing for music to listen to. I'd like to hear Sara Bareilles.",music-search
music-8,dlg-0e3816b4-ad3d-4f96-a122-2277f1b2df75,"Hi, can you help me find music? That's in the journal of Coffee House Type Music.",music-search
music-6,dlg-0e5bdab8-c0e5-4379-9525-aada80423be6,I'd like to hear Wavves.,music-search
music-7,dlg-0e7e1f47-92cc-4b8e-9b01-26372dc87ea7,"Hi. Can you help me find new artists two, please?",music-search
music-6,dlg-0ed41228-0e68-418c-a374-54a665203c4b,"Yeah, could you play me some Counting Crows?",music-search
music-7,dlg-0ee6659f-8aba-4346-a073-8a927b99ca0a,"I'm looking for some new music. I have my guitar here, And I really like Neil Young, So I'm wondering if you can find an artist kind of like Neil Young.",music-search
music-1,dlg-0f001a51-2b00-4603-b611-388b7f099952,Browse for music to listen to.,music-search
music-6,dlg-0f5275e8-a168-4aef-a4ec-731d6152a02d,Can you play me a song by Mumford & Sons?,music-search
music-6,dlg-0f5e99b2-01fb-4582-ad9d-f39e37dc2385,"Hi. Today I need your help in finding music to listen. I have an artist in mind. I'm looking to hear a song by Oasis, the band Oasis. The song is called Who Feels Love?",music-search
music-7,dlg-0f71fb45-f6be-4548-bb49-2924aba3ef91,"Hey, can you help me find some new music?",music-search
music-5,dlg-0faed27e-d9c7-4e1f-be8e-ffd5e3e474eb,"Hi, today, I need your help finding music to listen to a song by Metallica. It's called Sad But True.",music-search
music-6,dlg-0fc30f7b-eda8-464d-b79d-f436d4d9f9c9,"Yes. Could you play something from the band Exodus, please?",music-search
music-6,dlg-0fc83d42-76c2-4b85-b9fc-584ac8523fe9,"Okay, let's listen to something by Drake something new.",music-search
music-7,dlg-10283d44-58c2-4796-b5a2-37edf39490a6,Hi. I am looking for some new music to listen to.,music-search
music-6,dlg-103f2f68-064b-44bd-8cf8-1d832f159d80,I would love to hear some music by Michael Buble.,music-search
music-6,dlg-105fc26d-ff18-4648-add7-7c7b4cbbc0b2,I would like to hear something by Taylor Swift.,music-search
music-5,dlg-106affdc-059d-439a-9de2-24e5bdfa9a39,Hi. Can you help me by playing  the Fifth Harmony?,music-search
music-5,dlg-106cea92-22e9-4e46-a28e-5df90f7c2d58,I'd like to listen to some music from REO Speedwagon.,music-search
music-2,dlg-107299df-4bc3-43d8-9a6c-b506407bc486,"Would you play something from the band ""The Band"" for me?",music-search
music-7,dlg-1082f939-13df-4f0b-a06f-9ac0f70f81ea,"Hi, I was wanting to find some new music, like Edge of Sanity and Opeth.",music-search
music-6,dlg-108e738a-ca67-4d0c-8d49-67695be21f91,I'd like to hear music by The Chainsmokers.,music-search
music-6,dlg-10ba5db6-bb9b-464d-a2bb-6c94b03a2d78,"Hi, I want to listen to some music.",music-search
music-3,dlg-10baee1d-9f38-4b43-b909-427f34fc9b2b,Hi. I want to listen to some music by Mumford & Sons.,music-search
music-7,dlg-114082ae-fb1e-452d-997c-2365c72d0e97,"Hi, I would like some help discovering some new music.",music-search
music-6,dlg-119746fb-abcb-4682-b65d-b21fa804b135,"Hello, I would love to hear some music by Billy Joel, please.",music-search
music-5,dlg-11ef74e4-5252-4eb8-9eb5-2e1c03bba937,Yeah. Can you play me some music by the Rolling Stones?,music-search
music-5,dlg-1201ea87-88ac-4850-96a4-432046194433,Hi. Can you play Colombia Heights by Wale ft. J Balvin?,music-search
music-4,dlg-122ef00a-c3da-4ecf-8c0f-d3b0e4c89b31,I'm looking for some music by Beyond Creation.,music-search
music-6,dlg-1262fa53-ba71-45db-95fa-aefe955d2ff7,Hi. I need help with browsing for some music to listen to. I'd like to have something from Justin Timberlake.,music-search
music-4,dlg-12717895-58d3-4631-838c-ef0f39acebfa,"Hi, could you play me something by The Counting Crows?",music-search
music-6,dlg-12d1f83c-e31e-4b4e-84d9-390f894c673a,How about some newer R.E.M. off of their Something off their last album that they put out.,music-search
music-5,dlg-13138f74-ac9a-4a3c-8005-4266750101c9,Hi. I was trying to find some music and I was wondering if you'd be able to help me with that.,music-search
music-4,dlg-1397b097-e11c-472d-bcd3-28c122ca335c,I'd like to hear something by Stevie Nicks.,music-search
music-2,dlg-13a85a2d-be3e-4593-8c10-d631144dd8d8,Hello. I am trying to browse some music and I was looking for some stuff by Rick Astley.,music-search
music-7,dlg-1473b9e3-6bfc-4576-bb9a-1fcf886cee20,I was looking to find some new music to listen to.,music-search
music-8,dlg-1478de55-8e27-40f9-8fde-4717a6d522d3,"Hi assistant. I'd like to hear some rock music, please.",music-search
music-5,dlg-1489795b-5f33-44b4-893e-e2848ee44a10,Hi. Could I hear a song by Adele?,music-search
music-6,dlg-14f5124b-c601-4901-a5e1-00e4a5cb0efb,I'd like to hear something by Kiss.,music-search
music-2,dlg-14fe5b18-c24d-423e-8e51-4f1550c5c3fa,Could you play me a song by Kelly Clarkson?,music-search
music-7,dlg-1550c88c-4356-40dd-a6ac-7614259fd358,I'd like some help discovering some new to me music.,music-search
music-4,dlg-156fbb97-c80f-44ed-9904-3333d5b94451,I'd like to listen to some music by Linkin Park.,music-search
music-6,dlg-15be3d2b-3213-4205-afc9-bef905202430,"Hi. I'd like some help browsing the music of the Zac Brown Band, please.",music-search
music-7,dlg-15d61947-5f2c-4f4c-8578-a921b080876d,Hi. Can you help me to find something new to listen?,music-search
music-8,dlg-15f01605-5141-4df7-979a-2e5a126dddcf,Could you play me some R&B music?,music-search
music-4,dlg-167624d7-97b9-4c54-8580-0d1869ab8927,Hello. Can you please play some August Burns Red for me?,music-search
music-6,dlg-167a8caa-f961-41a5-9a14-7a3ff19ff52b,Hi. I'd like to hear something by Rise Against.,music-search
music-7,dlg-1685ce65-b76c-4148-ba60-658baac1a3ac,"Hi, I would like to hear some music, similar to Madonna. Can you find me something?",music-search
music-5,dlg-16a25ad8-57ab-4c17-8aed-37b852872e55,"Hi, today I need your help finding music to listen to. I'm looking for a song by the band Oasis. It's called Go Let It Out.",music-search
music-7,dlg-16bd906e-0c23-4f6a-8d5f-3b6ab19f61e7,Hello assistant. I'd like to find some music to listen to that would be new to me.,music-search
music-5,dlg-16cd01cf-9d2a-4ac4-ab3f-630ab4a4dcf8,"Hi, I wanted to here some music Little Mix to listen to.",music-search
music-6,dlg-16dd0c90-8903-4be5-a477-7c55904ac38b,I am thinking something by Matchbox Twenty.,music-search
music-6,dlg-1781ecd9-dc49-4d64-9e67-8a42de07cb8e,Could you play me maybe something by Fifth Harmony?,music-search
music-6,dlg-1782ab2d-af93-4e55-891b-204d48a644d1,Hello. I'd like to hear a song by Waka Flocka Flame.,music-search
music-8,dlg-17881703-a860-4598-b2ac-7786e7c963d4,"I'm in the mood for some Reggae music. Can I listen to that, please?",music-search
music-8,dlg-17b32f11-c5dd-4b2a-97b1-91a580e4ae39,"Hey assistant, I would love to hear some coffeehouse music. Something kind of mellow, I guess.",music-search
music-5,dlg-17df3cf1-ea08-457d-a756-e69d8c76193b,Hey. I'm a pretty big fan of the band Loop. Can you find something on YouTube by them?,music-search
music-6,dlg-17e0df90-ab5b-4573-8bc4-74254ef41f07,I want to discover some music by Crazy Penis.,music-search
music-4,dlg-17e96e65-eafe-4001-be0d-1d624e487276,Hi. Can I listen to a song by Shawn Mendes?,music-search
music-7,dlg-17e9a02e-a9d8-4501-a2cd-cc25d144d27b,I wanted to hear a new music. Look up Lady Gaga so that you play me an artist like her.,music-search
music-5,dlg-187ae1e0-e73d-4b03-b1a4-b0f7113a1a90,I need your help finding music to listen to. I'm looking to hear a song by the band Oasis. It's called Don't Look Back in Anger.,music-search
music-7,dlg-190ce451-f73c-460e-9764-a6757476b21f,Hi. I was looking to try to find some new music to listen to today.,music-search
music-5,dlg-193c2b02-2845-4f6d-8984-7d49ecd8a053,Could you find me a song by All Star - Smash Mouth.,music-search
music-5,dlg-1970360a-bc67-46f3-9d1b-bea4f484e923,"Hi there, I wanna listen to some music by Quo Vadis.",music-search
music-5,dlg-19727358-415b-42a1-a894-92d354c75315,"Hi, I would love to hear some music by Katy Perry. Can you help me?",music-search
music-2,dlg-198df3bd-ed14-4ae0-bea6-ef3c8f334616,"Hi. Can I hear Nickelback, please?",music-search
music-6,dlg-199342b9-e44a-44bd-9b89-1b75dd3f5698,Hello. Can you play something by August Burns Red?,music-search
music-6,dlg-19f2f595-404b-421d-9dd9-0d730387f6a3,I like to listen to the band Kiss. Can you play a song by Kiss for me?,music-search
music-7,dlg-1a1519ce-ed79-4d8d-88b7-9589a91ec122,Hi. I was wondering if you could help me in finding some new music to listen?,music-search
music-8,dlg-1a20560a-e200-4bcb-a88b-f7c079152713,"Hello, I'd like to listen some Punk music.",music-search
music-8-new,dlg-1a224477-a889-4ac2-9a0a-15898a7135ee,"Hi, I'd like to listen to some music. I'm looking for something in the classical category.",music-search
music-6,dlg-1a820e49-d014-41d3-be1a-80896fa379d4,"Hi, can you play something by Asem Shama?",music-search
music-6,dlg-1ac4601f-b132-49a5-ae8a-1faa1956e1da,Hi. I would like to hear some music by Katy Perry.,music-search
music-7,dlg-1ac8e151-2e13-4d4d-a0a9-de7f4bda5b10,Hello Assistant. I'd like to hear some new music.,music-search
music-6,dlg-1b0948dd-97ca-4563-a418-c597fae55de8,Hi. I'd like some help for browsing the music of The Beatles.,music-search
music-7,dlg-1b2521d9-cd90-4f1a-be0b-cdac572e6537,"Hello, I'm looking for new music that's like Katy Perry.",music-search
music-2,dlg-1b398946-d7ed-4f63-a9b9-6a2f4d5b9d3d,Can you play some music by Selena Gomez?,music-search
music-5,dlg-1b41103d-7f62-4fd4-bf82-e837f8083f67,Hi. Can I hear a song by The Story So Far?,music-search
music-6,dlg-1b497cf8-9879-4e82-a129-aeaea4b13edb,"Hi, can you play something by Joyner Lucas, please?",music-search
music-5,dlg-1b4d01a1-6c14-48f3-8b09-d6292ac1b9e5,I'd like to hear some music by Blink-182.,music-search
music-7,dlg-1b7dd2f9-2ca6-43cf-a44b-2474c1365db6,Hello. I'm looking for I don't know. Like a new band. Something like Indie. Something kind of popular. Could you help me with that?,music-search
music-4,dlg-1b820e5d-c2d6-462f-b4b5-7cc640233711,I would like to hear music by Linkin Park.,music-search
music-5,dlg-1ba0e110-1a96-4514-b494-f161896feeef,Can you play music by Tina Turner?,music-search
music-5,dlg-1ba905bc-a325-4dce-bbd6-ff5f3be3cd9d,Play something by Radiohead.,music-search
music-5,dlg-1bb856f6-4376-4a84-b0d8-264cb1f36057,Hi. I'd like some help in browsing the music of Florence and the Machine.,music-search
music-6,dlg-1bbfd7e4-d001-45ce-a4a1-9c6bcfcfddbf,"Hello, I'd like to hear some music by Billy Joel.",music-search
music-1,dlg-1bd5d7d4-079a-4f4f-a0e7-14980f702f39,I'd like to hear something by Beyoncé.,music-search
music-6,dlg-1be0b15c-5348-4415-928b-8e5fa07035f4,Hello. I'd like some help browsing the music of Justin Timberlake.,music-search
music-6,dlg-1bebbdb4-6bc4-4b98-8506-452be328467f,"Hello. Today, I need your help finding music to listen. I'm looking for the song Eyesdown by Bonobo.",music-search
music-5,dlg-1c545ae4-7a05-4398-b0d0-42c859158345,Pretty good. I'm interested in hearing a song by The Police. Can you find something on YouTube for me?,music-search
music-4,dlg-1c684c63-a220-4780-b960-c559be553a6a,"Hi. Today, I need some help to find some music. I'm looking for a song by the singer Lorde. It's called Sober.",music-search
music-5,dlg-1c734002-eef6-4537-9f95-212eef8d7fc9,I'd love to hear a song by Bruce Springsteen.,music-search
music-6,dlg-1c800587-9165-4fc2-8eb1-c6c1cb7b20da,"Hi. I'd like help browsing the music of Josh Groban, please.",music-search
music-7,dlg-1ca9a7b0-a9b8-44db-92ae-25b949317d3c,Hi. Can you help me find an artist like Of Monsters and Men?,music-search
music-5,dlg-1cc56d5d-34ea-4bbd-ba92-f0d8c3a406ab,"I'd like to hear something from The Beatles, please.",music-search
music-6,dlg-1cc84566-3427-4ed4-bec0-d74c6b0d4194,Hi Assistant. Can I hear a song from The Knack?,music-search
music-5,dlg-1cd31028-c80b-427c-a3de-418e71eb10c5,"Hello Assistant. I'd like to hear some music by Barry Manilow, please.",music-search
music-7,dlg-1d0a6823-321a-4e02-ab38-611f1787224d,I like the band Lord Huron. Could you play me two new artists that are similar to them that I haven't heard before?,music-search
music-6,dlg-1d716b38-7e6f-41f9-8a4b-ef3603791026,Hello. Can you play a song by Taylor Swift?,music-search
music-7,dlg-1e06c1d8-aeb4-4431-b0a9-f349f8537146,Hello. Can you play some music similar to Logic?,music-search
music-5,dlg-1e2a1151-efd4-43c6-8aa7-0750c386e212,Hi. Could you play me a song by Little Mix?,music-search
music-7,dlg-1e356fb3-dc18-4a3d-b568-2d04045d4539,I'd like to listen to some Hank Williams.,music-search
music-6,dlg-1e44a392-4f6c-485a-8d66-1a60b367dac6,Hey. Can you play something by James Taylor?,music-search
music-5,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,Hi. I'd like to listen to some music by blink-182. Can you help me?,music-search
music-1,dlg-1e5cad57-6996-4a78-bb38-e7868b974d00,"Hi, I would like to hear something by the Zac Brown Band.",music-search
music-6,dlg-1e77ad95-d401-4f56-93a0-5fada1876901,I was thinking about something from Mayer Hawthorne.,music-search
music-4,dlg-1e8bc96f-c4df-4717-a12e-66e777007318,"Hi, I'm looking for a song by Usher.",music-search
music-5,dlg-1e8e52ae-9ab2-4b14-891f-b6e9c9a6cf77,Hello. Could you play me some music by Taylor Swift?,music-search
music-5,dlg-1ea02699-9b43-44cd-8cf0-c4344e908fb4,"Hello, I was wondering if you could play me something by Aerosmith?",music-search
music-2,dlg-1eb3bb94-4e59-4734-ab9b-604f49bd1031,I would like to listen to some music from Skrillex.,music-search
music-8,dlg-1ec82589-0bc5-4623-b542-c5c807dcb125,Hi. I'd like to listen to some music. I like some Latin music.,music-search
music-5,dlg-1ecbf09c-3eae-487e-8243-3dc4e75f6ed6,"Hello, I'd like to hear a song by Taylor Swift.",music-search
music-5,dlg-1eda109e-3122-4876-94cb-0eecc56ca8bb,"I'd like help browsing the music by Norah Jones, please.",music-search
music-5,dlg-1ef9ccf0-53f8-4c91-9722-df4682e60949,"Can you play a John Lennon song called Starting Over, please?",music-search
music-7,dlg-1f09a494-08ea-4bd3-b661-45ca648d540a,"Yeah, I was wondering if you could help me find some new music. Maybe something that sounds a little like Lenny Kravitz.",music-search
music-1,dlg-1f3201df-105c-4eb2-9dda-f4afec8d7a1c,Can I hear some Nirvana?,music-search
music-5,dlg-1f51f3bb-f8da-48ca-8451-dcc723845c6b,I was wanting to listen to something from Septicflesh.,music-search
music-6,dlg-1f99514d-4555-460d-be3a-e94beed5e28a,Hi. I was wanting to listen to something by Opeth.,music-search
music-4,dlg-1fb67207-3de0-46e5-9211-7533a1f16571,Hi. I'd like to hear some music by Duran Duran.,music-search
music-5,dlg-20adeab5-9295-4d07-a3e1-e5d1e2e1e46b,I'm a big fan of the Grateful Dead. I'd like to hear a video of them on YouTube called A Touch of Grey.,music-search
music-2,dlg-20d2a1a4-4df6-4d52-ac36-38f768ca5996,Can you find me something newer by Katy Perry?,music-search
music-6,dlg-20e005c8-7e72-4aa5-adb5-26092f29f276,"Hi. Can you play music by 50 Cent, please?",music-search
music-5,dlg-211f0e9b-015a-42d0-8a1b-60ade19c1312,I'd like to listen to some music by Foreigner.,music-search
music-6,dlg-218116bb-7bee-4fce-a219-2d9c4b5bc838,"Hi, I'm looking to listen to some music by Beyond Creation.",music-search
music-5,dlg-220244dc-cf43-4741-9217-c62ede71e43f,"Hey, I'm looking for some music to listen to. Can you play something by John Denver?",music-search
music-4,dlg-220d7e3c-7442-4d16-a1a9-0f103fd72161,"Hi Assistant, I would love to hear a song by Macklemore.",music-search
music-5,dlg-22215449-a9cc-49ef-aa4f-5031bc86074d,"Hi, I was wanting to listen to some music, I was thinking something by Confined.",music-search
music-7,dlg-22232102-d9f6-4865-9a77-a9435600075d,"Hi Assistant, I need help finding new rap music, please.",music-search
music-8,dlg-223f8028-81b8-40a3-baec-fa4dee2187d6,"Hi. I'm in the mood for some music, how about some holiday music?",music-search
music-1,dlg-224954e1-94b5-482a-8776-a1f0f4b6b815,I like to hear something from the band Slayer.,music-search
music-7,dlg-224a63cb-fa1a-45d8-8092-085652013852,"Hey, I'm a big Blur fan, can you find me someone like Blur to listen to?",music-search
music-6,dlg-22715b3e-5dfa-4c54-9a98-fed00cde284a,Hi. I'd like some help browsing music on YouTube for the group Chicago.,music-search
music-5,dlg-22bebd98-34c3-4077-a0a4-3846782aa99b,Hello assistant. Could I hear some music by Elton John?,music-search
music-6,dlg-22d3be75-9a45-4e32-9829-ac0befd0b0c6,I want to hear something by Owl City.,music-search
music-2,dlg-22fc5ca5-5562-4fb8-ac93-ce3b6f200b8c,Hi. I want to hear some music. Can you play something by Krist Novoselic?,music-search
music-5,dlg-230aab5a-efd9-48c4-8f77-be2698019111,I wonder if you would play for me a song by The Psychedelic Furs.,music-search
music-6,dlg-23429902-c87f-40d8-bfb3-7e2fd0dab55c,I'd like to browse for music to listen to.,music-search
music-8,dlg-2353ad12-2d40-40ad-ad34-2b5c6e0dea1e,Hi. I would like to hear music that is classical.,music-search
